"Country","Date","1.4_ORD","1.4_GEO","4.1_ORD","4.1_GEO","4.2_ORD","4.2_GEO","4.3_ORD","4.3_GEO","4.5_ORD","4.5_GEO","5_E","5_Q","1.4_IND","4.1_IND","4.2_IND","4.3_IND","4.5_IND","5_IND","PHSM SI"
Israel,"20-Dec-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"30-Dec-20","3",1,3,1,3,1,3,1,3,1,4,2,100,75,100,75,60,100,85
Israel,"21-Dec-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"23-Dec-20","3",1,3,1,2,1,3,1,2,0,4,2,100,75,66.667,75,20,100,72.778
Israel,"24-Dec-20","3",1,3,1,2,1,3,1,2,0,4,2,100,75,66.667,75,20,100,72.778
Israel,"25-Dec-20","3",1,3,1,2,1,3,1,2,0,4,2,100,75,66.667,75,20,100,72.778
Israel,"26-Dec-20","3",1,3,1,2,1,3,1,2,0,4,2,100,75,66.667,75,20,100,72.778
Israel,"27-Dec-20","3",1,3,1,3,1,3,1,3,1,4,2,100,75,100,75,60,100,85
Israel,"28-Dec-20","3",1,3,1,3,1,3,1,3,1,4,2,100,75,100,75,60,100,85
Israel,"22-Dec-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"08-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"07-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"06-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"17-Sep-20","3",1,4,1,2,1,3,0,2,0,4,1,100,100,66.667,55,20,100,73.611
Israel,"18-Sep-20","3",1,4,1,2,1,3,1,4,1,4,1,100,100,66.667,75,80,100,86.944
Israel,"19-Sep-20","3",1,4,1,2,1,3,1,4,1,4,1,100,100,66.667,75,80,100,86.944
Israel,"20-Sep-20","3",1,4,1,2,1,3,1,4,1,4,1,100,100,66.667,75,80,100,86.944
Israel,"21-Sep-20","3",1,4,1,2,1,3,1,4,1,4,1,100,100,66.667,75,80,100,86.944
Israel,"22-Sep-20","3",1,4,1,2,1,3,1,4,1,4,1,100,100,66.667,75,80,100,86.944
Israel,"16-Sep-20","3",1,0,1,2,1,3,0,2,0,4,1,100,0,66.667,55,20,100,56.944
Israel,"23-Sep-20","3",1,4,1,2,1,3,1,4,1,4,1,100,100,66.667,75,80,100,86.944
Israel,"25-Sep-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"26-Sep-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"27-Sep-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"28-Sep-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"29-Sep-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"30-Sep-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"24-Sep-20","3",1,4,1,2,1,3,1,4,1,4,1,100,100,66.667,75,80,100,86.944
Israel,"01-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"15-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"13-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"30-Aug-20","3",1,3,1,3,1,2,1,0,1,4,2,100,75,100,50,0,100,70.833
Israel,"31-Aug-20","3",1,3,1,2,1,2,1,0,1,4,2,100,75,66.667,50,0,100,65.278
Israel,"01-Sep-20","3",1,0,1,2,1,2,1,0,1,4,2,100,0,66.667,50,0,100,52.778
Israel,"02-Sep-20","3",1,0,1,2,1,2,1,0,1,4,2,100,0,66.667,50,0,100,52.778
Israel,"03-Sep-20","3",1,0,1,2,1,2,1,0,1,4,2,100,0,66.667,50,0,100,52.778
Israel,"04-Sep-20","3",1,0,1,2,1,2,1,0,1,4,2,100,0,66.667,50,0,100,52.778
Israel,"14-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"05-Sep-20","3",1,0,1,2,1,2,1,0,1,4,2,100,0,66.667,50,0,100,52.778
Israel,"07-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"08-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"09-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"10-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"11-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"12-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"06-Sep-20","3",1,0,1,2,1,3,0,2,0,4,2,100,0,66.667,55,20,100,56.944
Israel,"27-Oct-21","2",1,3,0,2,1,1,1,0,1,4,2,66.667,55,66.667,25,0,100,52.222
Israel,"02-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"04-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"23-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"24-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"25-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"26-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"27-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"28-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"22-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"29-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"31-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"01-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"02-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"03-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"04-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"05-Nov-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"30-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"03-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"21-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"19-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"05-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"06-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"07-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"08-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"09-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"10-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"20-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"11-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"13-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"14-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"15-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"16-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"17-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Israel,"18-Oct-20","3",1,3,1,2,1,3,1,2,0,4,1,100,75,66.667,75,20,100,72.778
Israel,"12-Oct-20","3",1,4,1,3,1,3,1,4,1,4,1,100,100,100,75,80,100,92.5
Bosnia and Herzegovina,"05-Jun-21","2",1,2,0,2,0,3,1,2,0,0,2,66.667,30,46.667,75,20,33.333,45.278
Israel,"28-Oct-21","2",1,3,0,2,1,1,1,0,1,4,2,66.667,55,66.667,25,0,100,52.222
Israel,"30-Oct-21","2",1,3,0,2,1,1,1,0,1,4,2,66.667,55,66.667,25,0,100,52.222
Malta,"16-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"15-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"14-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"13-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"12-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"11-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"10-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"09-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"08-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"07-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"06-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"05-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"04-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"03-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"02-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"01-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"31-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"17-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"18-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"19-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"20-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"21-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"22-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"17-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"23-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"25-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"26-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"27-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"28-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"29-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"30-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"24-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"18-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"19-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"20-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"08-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"09-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"10-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"11-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"12-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"13-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"07-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"14-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"16-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"17-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"18-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"19-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"20-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"21-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"15-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"16-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"06-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"04-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"21-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"22-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"23-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"24-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"25-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"26-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"05-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"27-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"29-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"30-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"31-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"01-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"02-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"03-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"28-Jan-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"22-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"15-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"13-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"06-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"05-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"04-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"03-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"02-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"01-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"31-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"30-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"29-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"28-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"27-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"26-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"25-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"24-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"23-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"22-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"21-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"07-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"08-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"09-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"10-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"11-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"12-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"07-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"13-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"15-Oct-20","2",1,1,1,2,1,2,1,0,1,2,1,66.667,25,66.667,50,0,50,43.056
Malta,"16-Oct-20","2",1,1,1,2,1,2,1,0,1,2,1,66.667,25,66.667,50,0,50,43.056
Malta,"17-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"18-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"19-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"20-Oct-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"14-Oct-20","2",1,1,1,2,1,2,1,0,1,2,1,66.667,25,66.667,50,0,50,43.056
Malta,"08-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"09-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"10-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"29-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"30-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"01-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"02-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"03-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"04-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"28-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"05-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"07-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"08-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"09-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"10-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"11-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"12-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"06-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"14-Dec-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"27-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"25-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"11-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"12-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"13-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"14-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"15-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"16-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"26-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"17-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"19-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"20-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"21-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"22-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"23-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"24-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"18-Nov-20","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"06-Oct-20","2",1,3,1,2,1,2,1,0,1,2,1,66.667,75,66.667,50,0,50,51.389
Malta,"23-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"25-Feb-21","3",1,1,1,2,1,2,1,0,1,2,1,100,25,66.667,50,0,50,48.611
Malta,"07-Jun-21","2",1,1,1,1,1,4,1,0,1,2,2,66.667,25,33.333,100,0,66.667,48.611
Malta,"06-Jun-21","2",1,1,1,2,1,4,1,0,1,2,2,66.667,25,66.667,100,0,66.667,54.167
Malta,"05-Jun-21","2",1,1,1,2,1,4,1,0,1,2,2,66.667,25,66.667,100,0,66.667,54.167
Malta,"04-Jun-21","2",1,1,1,2,1,4,1,0,1,2,2,66.667,25,66.667,100,0,66.667,54.167
Malta,"03-Jun-21","2",1,1,1,2,1,4,1,0,1,2,2,66.667,25,66.667,100,0,66.667,54.167
Malta,"02-Jun-21","2",1,1,1,2,1,4,1,0,1,2,2,66.667,25,66.667,100,0,66.667,54.167
Malta,"01-Jun-21","2",1,1,1,2,1,4,1,0,1,2,2,66.667,25,66.667,100,0,66.667,54.167
Malta,"31-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"30-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"29-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"28-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"27-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"26-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"25-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"24-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"23-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"22-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"08-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"09-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"10-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"11-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"12-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"13-May-21","3",1,1,1,2,1,4,1,0,1,2,2,100,25,66.667,100,0,66.667,59.722
Malta,"08-Jun-21","2",1,1,1,1,1,4,1,0,1,2,2,66.667,25,33.333,100,0,66.667,48.611
