date,cases,gender
2020-04-18,,female
2020-04-19,,female
2020-04-20,,female
2020-04-21,,female
2020-04-22,,female
2020-04-23,,female
2020-04-24,,female
2020-04-25,,female
2020-04-26,,female
2020-04-27,,female
2020-04-28,,female
2020-04-29,,female
2020-04-30,,female
2020-05-01,,female
2020-05-02,,female
2020-05-03,,female
2020-05-04,,female
2020-05-05,,female
2020-05-06,,female
2020-05-07,,female
2020-05-08,,female
2020-05-09,,female
2020-05-10,,female
2020-05-11,,female
2020-05-12,,female
2020-05-13,,female
2020-05-14,,female
2020-05-15,,female
2020-05-16,,female
2020-05-17,,female
2020-05-18,,female
2020-05-19,,female
2020-05-20,,female
2020-05-21,,female
2020-05-22,,female
2020-05-23,,female
2020-05-24,,female
2020-05-25,,female
2020-05-26,,female
2020-05-27,,female
2020-05-28,,female
2020-05-29,,female
2020-05-30,,female
2020-05-31,,female
2020-06-01,,female
2020-06-02,,female
2020-06-03,,female
2020-06-04,,female
2020-06-05,,female
2020-06-06,,female
2020-06-07,,female
2020-06-08,,female
2020-06-09,,female
2020-06-10,,female
2020-06-11,,female
2020-06-12,,female
2020-06-13,,female
2020-06-14,,female
2020-06-15,,female
2020-06-16,,female
2020-06-17,,female
2020-06-18,,female
2020-06-19,,female
2020-06-20,,female
2020-06-21,,female
2020-06-22,,female
2020-06-23,,female
2020-06-24,,female
2020-06-25,,female
2020-06-26,,female
2020-06-27,,female
2020-06-28,,female
2020-06-29,,female
2020-06-30,,female
2020-07-01,,female
2020-07-02,,female
2020-07-03,,female
2020-07-04,,female
2020-07-05,,female
2020-07-06,,female
2020-07-07,,female
2020-07-08,,female
2020-07-09,,female
2020-07-10,,female
2020-07-11,,female
2020-07-12,,female
2020-07-13,,female
2020-07-14,,female
2020-07-15,,female
2020-07-16,,female
2020-07-17,,female
2020-07-18,,female
2020-07-19,,female
2020-07-20,,female
2020-07-21,,female
2020-07-22,,female
2020-07-23,,female
2020-07-24,,female
2020-07-25,,female
2020-07-26,,female
2020-07-27,,female
2020-07-28,,female
2020-07-29,,female
2020-07-30,,female
2020-07-31,,female
2020-08-01,,female
2020-08-02,,female
2020-08-03,,female
2020-08-04,,female
2020-08-05,,female
