date,cases,gender
2021-04-25,91.0,male
2021-04-26,360.0,male
2021-04-27,193.0,male
2021-04-28,467.0,male
2021-04-29,448.0,male
2021-04-30,490.0,male
2021-05-01,189.0,male
2021-05-02,95.0,male
2021-05-03,425.0,male
2021-05-04,419.0,male
2021-05-05,376.0,male
2021-05-06,302.0,male
2021-05-07,267.0,male
2021-05-08,134.0,male
2021-05-09,76.0,male
2021-05-10,234.0,male
2021-05-11,348.0,male
2021-05-12,285.0,male
2021-05-13,232.0,male
2021-05-14,242.0,male
2021-05-15,136.0,male
2021-05-16,53.0,male
2021-05-17,231.0,male
2021-05-18,262.0,male
2021-05-19,181.0,male
2021-05-20,157.0,male
2021-05-21,175.0,male
2021-05-22,77.0,male
2021-05-23,37.0,male
2021-05-24,163.0,male
2021-05-25,201.0,male
2021-05-26,178.0,male
2021-05-27,137.0,male
2021-05-28,169.0,male
2021-05-29,69.0,male
2021-05-30,43.0,male
2021-05-31,154.0,male
2021-06-01,181.0,male
2021-06-02,132.0,male
2021-06-03,137.0,male
2021-06-04,130.0,male
2021-06-05,71.0,male
2021-06-06,26.0,male
2021-06-07,92.0,male
2021-06-08,110.0,male
2021-06-09,87.0,male
2021-06-10,65.0,male
2021-06-11,61.0,male
2021-06-12,41.0,male
2021-06-13,13.0,male
2021-06-14,54.0,male
2021-06-15,59.0,male
2021-06-16,32.0,male
2021-06-17,34.0,male
2021-06-18,36.0,male
2021-06-19,13.0,male
2021-06-20,7.0,male
2021-06-21,28.0,male
2021-06-22,23.0,male
2021-06-23,24.0,male
2021-06-24,27.0,male
2021-06-25,4.0,male
2021-06-26,12.0,male
2021-06-27,8.0,male
2021-06-28,16.0,male
2021-06-29,18.0,male
2021-06-30,12.0,male
2021-07-01,12.0,male
2021-07-02,10.0,male
2021-07-03,5.0,male
2021-07-04,5.0,male
2021-07-05,18.0,male
2021-07-06,25.0,male
2021-07-07,33.0,male
2021-07-08,48.0,male
2021-07-09,33.0,male
2021-07-10,8.0,male
2021-07-11,6.0,male
2021-07-12,42.0,male
2021-07-13,43.0,male
2021-07-14,21.0,male
2021-07-15,29.0,male
2021-07-16,30.0,male
2021-07-17,8.0,male
2021-07-18,4.0,male
2021-07-19,38.0,male
2021-07-20,65.0,male
2021-07-21,41.0,male
2021-07-22,27.0,male
2021-07-23,46.0,male
2021-07-24,12.0,male
2021-07-25,14.0,male
2021-07-26,47.0,male
2021-07-27,40.0,male
2021-07-28,47.0,male
2021-07-29,50.0,male
2021-07-30,66.0,male
2021-07-31,32.0,male
2021-08-01,18.0,male
2021-08-02,92.0,male
2021-08-03,59.0,male
2021-08-04,62.0,male
2021-08-05,66.0,male
2021-08-06,70.0,male
2021-08-07,32.0,male
2021-08-08,18.0,male
2021-08-09,107.0,male
2021-08-10,119.0,male
2021-08-11,119.0,male
2021-08-12,101.0,male
2021-08-13,119.0,male
2021-08-14,48.0,male
2021-08-15,28.0,male
2021-08-16,147.0,male
2021-08-17,178.0,male
2021-08-18,172.0,male
2021-08-19,159.0,male
2021-08-20,182.0,male
2021-08-21,118.0,male
2021-08-22,53.0,male
2021-08-23,214.0,male
2021-08-24,242.0,male
2021-08-25,252.0,male
2021-08-26,258.0,male
2021-08-27,249.0,male
2021-08-28,131.0,male
2021-08-29,69.0,male
2021-08-30,261.0,male
2021-08-31,360.0,male
2021-09-01,306.0,male
2021-09-02,294.0,male
2021-09-03,354.0,male
2021-09-04,132.0,male
2021-09-05,107.0,male
2021-09-06,431.0,male
2021-09-07,513.0,male
2021-09-08,486.0,male
2021-09-09,479.0,male
2021-09-10,488.0,male
2021-09-11,272.0,male
2021-09-12,129.0,male
2021-09-13,606.0,male
2021-09-14,601.0,male
2021-09-15,632.0,male
2021-09-16,571.0,male
2021-09-17,604.0,male
2021-09-18,253.0,male
2021-09-19,132.0,male
2021-09-20,611.0,male
2021-09-21,576.0,male
2021-09-22,456.0,male
2021-09-23,447.0,male
2021-09-24,463.0,male
2021-09-25,196.0,male
2021-09-26,143.0,male
2021-09-27,480.0,male
2021-09-28,615.0,male
2021-09-29,479.0,male
2021-09-30,451.0,male
2021-10-01,449.0,male
2021-10-02,235.0,male
2021-10-03,98.0,male
2021-10-04,439.0,male
2021-10-05,602.0,male
2021-10-06,445.0,male
2021-10-07,397.0,male
2021-10-08,421.0,male
2021-10-09,240.0,male
2021-10-10,85.0,male
2021-10-11,477.0,male
2021-10-12,571.0,male
2021-10-13,537.0,male
2021-10-14,507.0,male
2021-10-15,628.0,male
2021-10-16,319.0,male
2021-10-17,176.0,male
2020-03-04,,female
2020-03-05,1.0,female
2020-03-06,1.0,female
2020-03-07,3.0,female
2020-03-08,3.0,female
2020-03-09,6.0,female
2020-03-10,10.0,female
2020-03-11,19.0,female
2020-03-12,20.0,female
2020-03-13,26.0,female
2020-03-14,19.0,female
2020-03-15,14.0,female
2020-03-16,13.0,female
2020-03-17,4.0,female
2020-03-18,20.0,female
2020-03-19,9.0,female
2020-03-20,13.0,female
2020-03-21,19.0,female
2020-03-22,21.0,female
2020-03-23,19.0,female
2020-03-24,30.0,female
2020-03-25,22.0,female
2020-03-26,34.0,female
2020-03-27,28.0,female
2020-03-28,23.0,female
2020-03-29,13.0,female
2020-03-30,27.0,female
2020-03-31,24.0,female
2020-04-01,31.0,female
2020-04-02,27.0,female
2020-04-03,26.0,female
2020-04-04,11.0,female
2020-04-05,17.0,female
2020-04-06,23.0,female
2020-04-07,19.0,female
2020-04-08,20.0,female
2020-04-09,24.0,female
2020-04-10,19.0,female
2020-04-11,7.0,female
2020-04-12,5.0,female
2020-04-13,3.0,female
2020-04-14,18.0,female
2020-04-15,12.0,female
2020-04-16,20.0,female
2020-04-17,10.0,female
2020-04-18,8.0,female
2020-04-19,2.0,female
2020-04-20,5.0,female
2020-04-21,5.0,female
2020-04-22,8.0,female
2020-04-23,5.0,female
2020-04-24,9.0,female
2020-04-25,4.0,female
2020-04-26,2.0,female
2020-04-27,4.0,female
2020-04-28,6.0,female
2020-04-29,5.0,female
2020-04-30,2.0,female
2020-05-01,4.0,female
2020-05-02,0.0,female
2020-05-03,0.0,female
2020-05-04,6.0,female
2020-05-05,2.0,female
2020-05-06,1.0,female
2020-05-07,1.0,female
2020-05-08,1.0,female
2020-05-09,2.0,female
2020-05-10,1.0,female
2020-05-11,1.0,female
2020-05-12,1.0,female
2020-05-13,0.0,female
2020-05-14,0.0,female
2020-05-15,0.0,female
2020-05-16,1.0,female
2020-05-17,0.0,female
2020-05-18,0.0,female
2020-05-19,1.0,female
2020-05-20,0.0,female
2020-05-21,0.0,female
2020-05-22,0.0,female
2020-05-23,0.0,female
2020-05-24,1.0,female
2020-05-25,0.0,female
2020-05-26,0.0,female
2020-05-27,2.0,female
2020-05-28,0.0,female
