date,cases,gender
2021-03-23,956.0,male
2021-03-24,1004.0,male
2021-03-25,0.0,male
2021-03-26,0.0,male
2021-03-27,0.0,male
2021-03-28,0.0,male
2021-03-29,4343.0,male
2021-03-30,968.0,male
2021-03-31,0.0,male
2021-04-01,2191.0,male
2021-04-02,0.0,male
2021-04-03,0.0,male
2021-04-04,0.0,male
2021-04-05,0.0,male
2021-04-06,3523.0,male
2021-04-07,1153.0,male
2021-04-08,1226.0,male
2021-04-09,0.0,male
2021-04-10,0.0,male
2021-04-11,0.0,male
2021-04-12,4006.0,male
2021-04-13,1184.0,male
2021-04-14,1364.0,male
2021-04-15,1142.0,male
2021-04-16,0.0,male
2021-04-17,0.0,male
2021-04-18,0.0,male
2021-04-19,3590.0,male
2021-04-20,1088.0,male
2021-04-21,1374.0,male
2021-04-22,1214.0,male
2021-04-23,1090.0,male
2021-04-24,0.0,male
2021-04-25,0.0,male
2021-04-26,2676.0,male
2021-04-27,1097.0,male
2021-04-28,1102.0,male
2021-04-29,0.0,male
2021-04-30,1975.0,male
2021-05-01,0.0,male
2021-05-02,0.0,male
2021-05-03,1988.0,male
2021-05-04,831.0,male
2021-05-05,903.0,male
2021-05-06,825.0,male
2021-05-07,0.0,male
2021-05-08,0.0,male
2021-05-09,0.0,male
2021-05-10,775.0,male
2021-05-11,2510.0,male
2021-05-12,-6111.0,male
2021-05-13,0.0,male
2021-05-14,0.0,male
2021-05-15,0.0,male
2021-05-16,0.0,male
2021-05-17,9350.0,male
2021-05-18,635.0,male
2021-05-19,760.0,male
2021-05-20,593.0,male
2021-05-21,0.0,male
2021-05-22,0.0,male
2021-05-23,0.0,male
2021-05-24,0.0,male
2021-05-25,1926.0,male
2021-05-26,540.0,male
2021-05-27,476.0,male
2021-05-28,0.0,male
2021-05-29,0.0,male
2021-05-30,0.0,male
2021-05-31,1299.0,male
2021-06-01,353.0,male
2021-06-02,0.0,male
2021-06-03,367.0,male
2021-06-04,523.0,male
2021-06-05,0.0,male
2021-06-06,0.0,male
2021-06-07,0.0,male
2021-06-08,770.0,male
2021-06-09,0.0,male
2021-06-10,465.0,male
2021-06-11,173.0,male
2021-06-12,0.0,male
2021-06-13,0.0,male
2021-06-14,0.0,male
2021-06-15,477.0,male
2021-06-16,143.0,male
2021-06-17,97.0,male
2021-06-18,90.0,male
2021-06-19,0.0,male
2021-06-20,0.0,male
2021-06-21,191.0,male
2021-06-22,0.0,male
2021-06-23,0.0,male
2021-06-24,148.0,male
2021-06-25,121.0,male
2021-06-26,0.0,male
2021-06-27,0.0,male
2021-06-28,138.0,male
2021-06-29,0.0,male
2021-06-30,155.0,male
2021-07-01,91.0,male
2021-07-02,78.0,male
2021-07-03,0.0,male
2021-07-04,0.0,male
2021-07-05,0.0,male
2021-07-06,435.0,male
2021-07-07,169.0,male
2021-07-08,155.0,male
2021-07-09,0.0,male
2021-07-10,0.0,male
2021-07-11,0.0,male
2021-07-12,617.0,male
2021-07-13,0.0,male
2021-07-14,0.0,male
2021-07-15,889.0,male
2021-07-16,331.0,male
2021-07-17,0.0,male
2021-07-18,0.0,male
2021-07-19,0.0,male
2021-07-20,0.0,male
2021-07-21,1599.0,male
2021-07-22,458.0,male
2021-07-23,396.0,male
2021-07-24,0.0,male
2021-07-25,0.0,male
2021-07-26,889.0,male
2021-07-27,443.0,male
2021-07-28,0.0,male
2021-07-29,835.0,male
2021-07-30,399.0,male
2021-07-31,0.0,male
2021-08-01,0.0,male
2021-08-02,0.0,male
2021-08-03,1629.0,male
2021-08-04,526.0,male
2021-08-05,539.0,male
2021-08-06,0.0,male
2021-08-07,0.0,male
2021-08-08,0.0,male
2021-08-09,2230.0,male
2021-08-10,0.0,male
2021-08-11,2059.0,male
2021-08-12,1083.0,male
2021-08-13,0.0,male
2021-08-14,0.0,male
2021-08-15,0.0,male
2021-08-16,0.0,male
2021-08-17,0.0,male
2021-08-18,8442.0,male
2021-08-19,0.0,male
2021-08-20,1268.0,male
2021-08-21,0.0,male
2021-08-22,0.0,male
2021-08-23,3097.0,male
2021-08-24,1522.0,male
2021-08-25,3054.0,male
2021-08-26,0.0,male
2021-08-27,1393.0,male
2021-08-28,0.0,male
2021-08-29,0.0,male
2021-08-30,3062.0,male
2021-08-31,0.0,male
2021-09-01,2889.0,male
2021-09-02,1386.0,male
2021-09-03,0.0,male
2021-09-04,0.0,male
2021-09-05,0.0,male
2021-09-06,4911.0,male
2021-09-07,1425.0,male
2021-09-08,1752.0,male
2021-09-09,0.0,male
2021-09-10,0.0,male
2021-09-11,0.0,male
2021-09-12,0.0,male
2021-09-13,0.0,male
2021-09-14,7036.0,male
2021-09-15,0.0,male
2021-09-16,2403.0,male
2021-09-17,0.0,male
2021-09-18,0.0,male
2021-09-19,0.0,male
2021-09-20,3039.0,male
2021-09-21,583.0,male
2021-09-22,0.0,male
2021-09-23,1792.0,male
2021-09-24,730.0,male
2021-09-25,0.0,male
2021-09-26,0.0,male
2021-09-27,1538.0,male
2021-09-28,655.0,male
2021-09-29,0.0,male
2021-09-30,0.0,male
2021-10-01,0.0,male
2021-10-02,0.0,male
2021-10-03,0.0,male
2021-10-04,0.0,male
2021-10-05,3567.0,male
2021-10-06,0.0,male
2021-10-07,0.0,male
2021-10-08,1585.0,male
2021-10-09,0.0,male
2021-10-10,0.0,male
2021-10-11,0.0,male
2021-10-12,1490.0,male
2021-10-13,0.0,male
2021-10-14,0.0,male
2021-10-15,0.0,male
2021-10-16,0.0,male
2021-10-17,0.0,male
2021-10-18,2538.0,male
2020-03-25,,female
2020-03-26,406.0,female
2020-03-27,766.0,female
2020-03-28,556.0,female
2020-03-29,602.0,female
2020-03-30,633.0,female
2020-03-31,392.0,female
2020-04-01,527.0,female
2020-04-02,627.0,female
2020-04-03,512.0,female
2020-04-04,533.0,female
2020-04-05,462.0,female
2020-04-06,331.0,female
2020-04-07,388.0,female
2020-04-08,265.0,female
2020-04-09,637.0,female
2020-04-10,420.0,female
2020-04-11,347.0,female
2020-04-12,217.0,female
2020-04-13,162.0,female
2020-04-14,168.0,female
2020-04-15,349.0,female
2020-04-16,211.0,female
2020-04-17,216.0,female
2020-04-18,190.0,female
2020-04-19,216.0,female
2020-04-20,0.0,female
2020-04-21,195.0,female
2020-04-22,115.0,female
2020-04-23,127.0,female
2020-04-24,98.0,female
2020-04-25,111.0,female
2020-04-26,94.0,female
2020-04-27,59.0,female
2020-04-28,59.0,female
2020-04-29,82.0,female
2020-04-30,107.0,female
2020-05-01,56.0,female
2020-05-02,70.0,female
2020-05-03,47.0,female
2020-05-04,47.0,female
2020-05-05,18.0,female
2020-05-06,29.0,female
2020-05-07,35.0,female
2020-05-08,43.0,female
2020-05-09,25.0,female
2020-05-10,29.0,female
2020-05-11,20.0,female
2020-05-12,22.0,female
2020-05-13,25.0,female
2020-05-14,28.0,female
2020-05-15,22.0,female
2020-05-16,27.0,female
2020-05-17,8.0,female
2020-05-18,-2.0,female
2020-05-19,9.0,female
2020-05-20,23.0,female
2020-05-21,17.0,female
2020-05-22,8.0,female
2020-05-23,12.0,female
2020-05-24,7.0,female
2020-05-25,6.0,female
2020-05-26,8.0,female
2020-05-27,5.0,female
2020-05-28,6.0,female
2020-05-29,21.0,female
2020-05-30,17.0,female
2020-05-31,9.0,female
2020-06-01,5.0,female
2020-06-02,3.0,female
2020-06-03,7.0,female
2020-06-04,10.0,female
