date,gender,age_group,cases,deaths
2021-05-09,male,60-79,329,15
2021-05-09,male,80+,76,18
2021-05-09,male,total,2725,39
2021-05-09,total,00-04,252,0
2021-05-09,total,05-14,622,0
2021-05-09,total,15-34,1703,0
2021-05-09,total,35-59,1952,8
2021-05-09,total,60-79,629,30
2021-05-09,total,80+,166,29
2021-05-09,total,total,5325,67
2021-05-10,female,00-04,124,0
2021-05-10,female,05-14,420,0
2021-05-10,female,15-34,1123,1
2021-05-10,female,35-59,1346,4
2021-05-10,female,60-79,440,17
2021-05-10,female,80+,141,21
2021-05-10,female,total,3595,43
2021-05-10,male,00-04,126,0
2021-05-10,male,05-14,433,0
2021-05-10,male,15-34,1180,1
2021-05-10,male,35-59,1427,10
2021-05-10,male,60-79,507,29
2021-05-10,male,80+,85,19
2021-05-10,male,total,3758,59
2021-05-10,total,00-04,257,0
2021-05-10,total,05-14,857,0
2021-05-10,total,15-34,2311,2
2021-05-10,total,35-59,2782,14
2021-05-10,total,60-79,950,46
2021-05-10,total,80+,229,41
2021-05-10,total,total,7388,103
2021-05-11,female,00-04,314,0
2021-05-11,female,05-14,903,0
2021-05-11,female,15-34,2442,1
2021-05-11,female,35-59,3255,5
2021-05-11,female,60-79,1036,25
2021-05-11,female,80+,254,28
2021-05-11,female,total,8207,59
2021-05-11,male,00-04,325,0
2021-05-11,male,05-14,1008,0
2021-05-11,male,15-34,2610,0
2021-05-11,male,35-59,3364,12
2021-05-11,male,60-79,1018,38
2021-05-11,male,80+,151,31
2021-05-11,male,total,8479,81
2021-05-11,total,00-04,644,0
2021-05-11,total,05-14,1930,0
2021-05-11,total,15-34,5071,1
2021-05-11,total,35-59,6643,17
2021-05-11,total,60-79,2057,63
2021-05-11,total,80+,406,59
2021-05-11,total,total,16757,140
2021-05-12,female,00-04,341,0
2021-05-12,female,05-14,1003,0
2021-05-12,female,15-34,2314,0
2021-05-12,female,35-59,3008,3
2021-05-12,female,60-79,1066,16
2021-05-12,female,80+,254,26
2021-05-12,female,total,7987,45
2021-05-12,male,00-04,344,0
2021-05-12,male,05-14,1053,0
2021-05-12,male,15-34,2662,1
2021-05-12,male,35-59,3164,9
2021-05-12,male,60-79,1046,44
2021-05-12,male,80+,148,30
2021-05-12,male,total,8418,84
2021-05-12,total,00-04,694,0
2021-05-12,total,05-14,2082,0
2021-05-12,total,15-34,4996,1
2021-05-12,total,35-59,6190,12
2021-05-12,total,60-79,2122,60
2021-05-12,total,80+,404,56
2021-05-12,total,total,16490,129
2021-05-13,female,00-04,227,0
2021-05-13,female,05-14,624,0
2021-05-13,female,15-34,1385,1
2021-05-13,female,35-59,1781,1
2021-05-13,female,60-79,593,10
2021-05-13,female,80+,173,20
2021-05-13,female,total,4784,32
2021-05-13,male,00-04,237,0
2021-05-13,male,05-14,637,0
2021-05-13,male,15-34,1515,0
2021-05-13,male,35-59,1763,8
2021-05-13,male,60-79,593,20
2021-05-13,male,80+,95,14
2021-05-13,male,total,4841,42
2021-05-13,total,00-04,469,0
2021-05-13,total,05-14,1269,0
2021-05-13,total,15-34,2914,1
2021-05-13,total,35-59,3559,9
2021-05-13,total,60-79,1192,30
2021-05-13,total,80+,269,34
2021-05-13,total,total,9674,74
2021-05-14,female,00-04,177,0
2021-05-14,female,05-14,468,0
2021-05-14,female,15-34,1130,0
2021-05-14,female,35-59,1372,2
2021-05-14,female,60-79,402,19
2021-05-14,female,80+,138,19
2021-05-14,female,total,3688,40
2021-05-14,male,00-04,186,0
2021-05-14,male,05-14,528,0
2021-05-14,male,15-34,1253,0
2021-05-14,male,35-59,1415,1
2021-05-14,male,60-79,449,22
2021-05-14,male,80+,78,22
2021-05-14,male,total,3911,45
2021-05-14,total,00-04,366,0
2021-05-14,total,05-14,1003,0
2021-05-14,total,15-34,2395,0
2021-05-14,total,35-59,2794,3
2021-05-14,total,60-79,852,41
2021-05-14,total,80+,217,41
2021-05-14,total,total,7630,85
2021-05-15,female,00-04,166,0
2021-05-15,female,05-14,494,0
2021-05-15,female,15-34,1237,0
2021-05-15,female,35-59,1637,2
2021-05-15,female,60-79,529,10
2021-05-15,female,80+,161,17
2021-05-15,female,total,4225,29
2021-05-15,male,00-04,186,0
2021-05-15,male,05-14,525,0
2021-05-15,male,15-34,1319,1
2021-05-15,male,35-59,1618,4
2021-05-15,male,60-79,575,19
2021-05-15,male,80+,98,26
2021-05-15,male,total,4325,50
2021-05-15,total,00-04,354,0
2021-05-15,total,05-14,1031,0
2021-05-15,total,15-34,2567,1
2021-05-15,total,35-59,3270,6
2021-05-15,total,60-79,1107,29
2021-05-15,total,80+,261,43
2021-05-15,total,total,8602,79
2021-05-16,female,00-04,86,0
2021-05-16,female,05-14,225,0
2021-05-16,female,15-34,608,0
2021-05-16,female,35-59,765,2
2021-05-16,female,60-79,222,5
2021-05-16,female,80+,108,9
2021-05-16,female,total,2015,16
2021-05-16,male,00-04,96,0
2021-05-16,male,05-14,284,0
2021-05-16,male,15-34,700,0
2021-05-16,male,35-59,821,2
2021-05-16,male,60-79,273,14
2021-05-16,male,80+,54,15
2021-05-16,male,total,2229,31
2021-05-16,total,00-04,183,0
2021-05-16,total,05-14,513,0
2021-05-16,total,15-34,1318,0
2021-05-16,total,35-59,1598,4
2021-05-16,total,60-79,502,19
2021-05-16,total,80+,162,24
2021-05-16,total,total,4278,47
2021-05-17,female,00-04,93,0
2021-05-17,female,05-14,290,0
2021-05-17,female,15-34,743,0
2021-05-17,female,35-59,945,4
2021-05-17,female,60-79,309,16
2021-05-17,female,80+,103,17
2021-05-17,female,total,2483,37
2021-05-17,male,00-04,96,0
2021-05-17,male,05-14,337,0
2021-05-17,male,15-34,860,0
2021-05-17,male,35-59,1030,5
2021-05-17,male,60-79,348,21
2021-05-17,male,80+,69,17
2021-05-17,male,total,2741,43
2021-05-17,total,00-04,190,0
2021-05-17,total,05-14,628,0
2021-05-17,total,15-34,1610,0
2021-05-17,total,35-59,1977,9
2021-05-17,total,60-79,659,37
2021-05-17,total,80+,172,34
2021-05-17,total,total,5237,80
2021-05-18,female,00-04,233,1
2021-05-18,female,05-14,743,0
2021-05-18,female,15-34,1865,1
2021-05-18,female,35-59,2330,2
2021-05-18,female,60-79,730,14
2021-05-18,female,80+,179,25
2021-05-18,female,total,6081,43
2021-05-18,male,00-04,260,0
2021-05-18,male,05-14,795,0
2021-05-18,male,15-34,1877,0
2021-05-18,male,35-59,2441,7
2021-05-18,male,60-79,736,22
2021-05-18,male,80+,93,16
2021-05-18,male,total,6202,45
2021-05-18,total,00-04,494,1
2021-05-18,total,05-14,1553,0
2021-05-18,total,15-34,3756,1
2021-05-18,total,35-59,4785,9
2021-05-18,total,60-79,1469,36
2021-05-18,total,80+,272,41
2021-05-18,total,total,12330,88
2021-05-19,female,00-04,225,0
2021-05-19,female,05-14,707,0
2021-05-19,female,15-34,1600,0
2021-05-19,female,35-59,2048,1
2021-05-19,female,60-79,679,14
2021-05-19,female,80+,202,21
2021-05-19,female,total,5461,36
2021-05-19,male,00-04,226,0
2021-05-19,male,05-14,803,0
2021-05-19,male,15-34,1909,0
2021-05-19,male,35-59,2053,2
2021-05-19,male,60-79,678,18
2021-05-19,male,80+,121,16
2021-05-19,male,total,5791,36
2021-05-19,total,00-04,454,0
2021-05-19,total,05-14,1533,0
2021-05-19,total,15-34,3521,0
2021-05-19,total,35-59,4112,3
2021-05-19,total,60-79,1360,32
2021-05-19,total,80+,323,37
2021-05-19,total,total,11305,72
2021-05-20,female,00-04,172,0
2021-05-20,female,05-14,575,0
2021-05-20,female,15-34,1312,1
2021-05-20,female,35-59,1501,0
2021-05-20,female,60-79,482,8
2021-05-20,female,80+,136,12
2021-05-20,female,total,4179,21
2021-05-20,male,00-04,199,0
2021-05-20,male,05-14,578,0
2021-05-20,male,15-34,1382,0
2021-05-20,male,35-59,1434,3
2021-05-20,male,60-79,504,19
2021-05-20,male,80+,82,17
2021-05-20,male,total,4179,39
2021-05-20,total,00-04,375,0
2021-05-20,total,05-14,1181,0
2021-05-20,total,15-34,2708,1
2021-05-20,total,35-59,2954,3
2021-05-20,total,60-79,989,27
2021-05-20,total,80+,218,29
2021-05-20,total,total,8426,60
2021-05-21,female,00-04,198,0
2021-05-21,female,05-14,576,0
2021-05-21,female,15-34,1194,1
2021-05-21,female,35-59,1288,1
2021-05-21,female,60-79,391,15
2021-05-21,female,80+,149,17
2021-05-21,female,total,3796,34
2021-05-21,male,00-04,184,0
2021-05-21,male,05-14,603,0
2021-05-21,male,15-34,1233,0
2021-05-21,male,35-59,1254,4
2021-05-21,male,60-79,391,15
2021-05-21,male,80+,77,15
2021-05-21,male,total,3744,34
2021-05-21,total,00-04,386,0
2021-05-21,total,05-14,1194,0
2021-05-21,total,15-34,2439,1
2021-05-21,total,35-59,2551,5
2021-05-21,total,60-79,783,30
2021-05-21,total,80+,227,32
2021-05-21,total,total,7583,68
2021-05-22,female,00-04,146,0
2021-05-22,female,05-14,398,0
2021-05-22,female,15-34,898,0
2021-05-22,female,35-59,1051,4
2021-05-22,female,60-79,329,10
2021-05-22,female,80+,83,8
2021-05-22,female,total,2906,22
2021-05-22,male,00-04,145,0
2021-05-22,male,05-14,423,0
2021-05-22,male,15-34,946,1
2021-05-22,male,35-59,989,2
2021-05-22,male,60-79,321,11
2021-05-22,male,80+,46,9
2021-05-22,male,total,2870,23
2021-05-22,total,00-04,295,0
2021-05-22,total,05-14,837,0
2021-05-22,total,15-34,1853,1
2021-05-22,total,35-59,2048,6
2021-05-22,total,60-79,652,21
2021-05-22,total,80+,129,17
2021-05-22,total,total,5815,45
2021-05-23,female,00-04,58,0
2021-05-23,female,05-14,119,0
2021-05-23,female,15-34,319,0
2021-05-23,female,35-59,343,1
2021-05-23,female,60-79,102,1
2021-05-23,female,80+,40,7
2021-05-23,female,total,981,9
2021-05-23,male,00-04,46,0
2021-05-23,male,05-14,133,0
2021-05-23,male,15-34,331,0
2021-05-23,male,35-59,366,3
2021-05-23,male,60-79,104,3
2021-05-23,male,80+,23,8
2021-05-23,male,total,1003,14
2021-05-23,total,00-04,104,0
2021-05-23,total,05-14,253,0
2021-05-23,total,15-34,657,0
2021-05-23,total,35-59,713,4
2021-05-23,total,60-79,209,4
2021-05-23,total,80+,63,15
2021-05-23,total,total,1999,23
2021-05-24,female,00-04,40,0
2021-05-24,female,05-14,126,0
2021-05-24,female,15-34,277,0
2021-05-24,female,35-59,322,1
2021-05-24,female,60-79,103,6
2021-05-24,female,80+,28,4
2021-05-24,female,total,896,11
2021-05-24,male,00-04,43,0
2021-05-24,male,05-14,119,0
2021-05-24,male,15-34,309,0
2021-05-24,male,35-59,301,1
2021-05-24,male,60-79,106,8
2021-05-24,male,80+,19,3
2021-05-24,male,total,898,12
2021-05-24,total,00-04,83,0
2021-05-24,total,05-14,245,0
2021-05-24,total,15-34,588,0
2021-05-24,total,35-59,630,2
2021-05-24,total,60-79,209,14
2021-05-24,total,80+,47,7
2021-05-24,total,total,1803,23
2021-05-25,female,00-04,69,0
2021-05-25,female,05-14,238,0
2021-05-25,female,15-34,591,0
2021-05-25,female,35-59,618,0
2021-05-25,female,60-79,186,8
2021-05-25,female,80+,59,14
2021-05-25,female,total,1761,22
2021-05-25,male,00-04,74,0
2021-05-25,male,05-14,244,0
2021-05-25,male,15-34,639,1
2021-05-25,male,35-59,692,2
2021-05-25,male,60-79,198,13
2021-05-25,male,80+,50,13
2021-05-25,male,total,1898,29
2021-05-25,total,00-04,145,0
2021-05-25,total,05-14,483,0
2021-05-25,total,15-34,1231,1
2021-05-25,total,35-59,1315,2
2021-05-25,total,60-79,384,21
2021-05-25,total,80+,109,27
2021-05-25,total,total,3668,51
2021-05-26,female,00-04,134,0
2021-05-26,female,05-14,399,0
2021-05-26,female,15-34,1103,0
2021-05-26,female,35-59,1303,2
2021-05-26,female,60-79,382,9
2021-05-26,female,80+,105,13
2021-05-26,female,total,3426,24
2021-05-26,male,00-04,158,0
2021-05-26,male,05-14,468,0
2021-05-26,male,15-34,1225,1
2021-05-26,male,35-59,1385,4
2021-05-26,male,60-79,379,18
2021-05-26,male,80+,71,14
2021-05-26,male,total,3687,37
2021-05-26,total,00-04,293,0
2021-05-26,total,05-14,873,0
2021-05-26,total,15-34,2336,1
2021-05-26,total,35-59,2699,6
2021-05-26,total,60-79,763,27
2021-05-26,total,80+,176,27
2021-05-26,total,total,7142,61
2021-05-27,female,00-04,153,0
2021-05-27,female,05-14,410,0
2021-05-27,female,15-34,1022,0
2021-05-27,female,35-59,1188,1
2021-05-27,female,60-79,356,8
2021-05-27,female,80+,134,15
2021-05-27,female,total,3263,24
2021-05-27,male,00-04,180,0
2021-05-27,male,05-14,498,0
2021-05-27,male,15-34,1165,0
2021-05-27,male,35-59,1263,1
2021-05-27,male,60-79,337,11
2021-05-27,male,80+,63,7
2021-05-27,male,total,3507,19
2021-05-27,total,00-04,337,0
2021-05-27,total,05-14,923,0
2021-05-27,total,15-34,2195,0
2021-05-27,total,35-59,2463,2
2021-05-27,total,60-79,695,19
2021-05-27,total,80+,197,22
2021-05-27,total,total,6811,43
2021-05-28,female,00-04,120,0
2021-05-28,female,05-14,328,0
2021-05-28,female,15-34,829,0
2021-05-28,female,35-59,854,1
2021-05-28,female,60-79,250,5
2021-05-28,female,80+,79,14
2021-05-28,female,total,2460,20
2021-05-28,male,00-04,128,0
2021-05-28,male,05-14,414,0
2021-05-28,male,15-34,928,0
2021-05-28,male,35-59,894,0
2021-05-28,male,60-79,253,12
2021-05-28,male,80+,44,3
2021-05-28,male,total,2662,15
2021-05-28,total,00-04,251,0
2021-05-28,total,05-14,750,0
2021-05-28,total,15-34,1766,0
2021-05-28,total,35-59,1758,1
2021-05-28,total,60-79,504,17
2021-05-28,total,80+,123,17
2021-05-28,total,total,5153,35
2021-05-29,female,00-04,87,0
2021-05-29,female,05-14,258,0
2021-05-29,female,15-34,573,0
2021-05-29,female,35-59,621,1
2021-05-29,female,60-79,212,8
2021-05-29,female,80+,57,6
2021-05-29,female,total,1809,15
2021-05-29,male,00-04,112,0
2021-05-29,male,05-14,268,0
2021-05-29,male,15-34,595,0
2021-05-29,male,35-59,665,2
2021-05-29,male,60-79,176,5
2021-05-29,male,80+,34,5
2021-05-29,male,total,1850,12
2021-05-29,total,00-04,201,0
2021-05-29,total,05-14,534,0
2021-05-29,total,15-34,1177,0
2021-05-29,total,35-59,1293,3
2021-05-29,total,60-79,390,13
2021-05-29,total,80+,91,11
2021-05-29,total,total,3688,27
2021-05-30,female,00-04,52,0
2021-05-30,female,05-14,113,0
2021-05-30,female,15-34,263,0
2021-05-30,female,35-59,247,1
2021-05-30,female,60-79,75,2
2021-05-30,female,80+,24,1
2021-05-30,female,total,775,4
2021-05-30,male,00-04,46,0
2021-05-30,male,05-14,114,0
2021-05-30,male,15-34,294,0
2021-05-30,male,35-59,268,1
2021-05-30,male,60-79,86,9
2021-05-30,male,80+,11,3
2021-05-30,male,total,819,13
2021-05-30,total,00-04,99,0
2021-05-30,total,05-14,230,0
2021-05-30,total,15-34,559,0
2021-05-30,total,35-59,518,2
2021-05-30,total,60-79,163,11
2021-05-30,total,80+,35,4
2021-05-30,total,total,1605,17
2021-05-31,female,00-04,49,0
2021-05-31,female,05-14,171,0
2021-05-31,female,15-34,405,0
2021-05-31,female,35-59,408,3
2021-05-31,female,60-79,106,0
2021-05-31,female,80+,39,4
2021-05-31,female,total,1178,7
2021-05-31,male,00-04,64,0
2021-05-31,male,05-14,160,0
2021-05-31,male,15-34,429,0
2021-05-31,male,35-59,434,4
2021-05-31,male,60-79,142,6
2021-05-31,male,80+,26,8
2021-05-31,male,total,1255,18
2021-05-31,total,00-04,113,0
2021-05-31,total,05-14,332,0
2021-05-31,total,15-34,835,0
2021-05-31,total,35-59,846,7
2021-05-31,total,60-79,248,6
2021-05-31,total,80+,66,12
2021-05-31,total,total,2440,25
2021-06-01,female,00-04,116,0
2021-06-01,female,05-14,379,0
2021-06-01,female,15-34,785,0
2021-06-01,female,35-59,915,2
2021-06-01,female,60-79,252,6
2021-06-01,female,80+,63,7
2021-06-01,female,total,2512,15
2021-06-01,male,00-04,113,0
2021-06-01,male,05-14,384,0
2021-06-01,male,15-34,850,0
2021-06-01,male,35-59,959,2
2021-06-01,male,60-79,240,3
2021-06-01,male,80+,27,5
2021-06-01,male,total,2573,10
2021-06-01,total,00-04,232,0
2021-06-01,total,05-14,766,0
2021-06-01,total,15-34,1643,0
2021-06-01,total,35-59,1878,4
2021-06-01,total,60-79,492,9
2021-06-01,total,80+,90,12
2021-06-01,total,total,5103,25
2021-06-02,female,00-04,126,0
2021-06-02,female,05-14,341,0
2021-06-02,female,15-34,719,0
2021-06-02,female,35-59,745,0
2021-06-02,female,60-79,209,9
2021-06-02,female,80+,59,8
2021-06-02,female,total,2199,17
2021-06-02,male,00-04,101,0
2021-06-02,male,05-14,386,0
2021-06-02,male,15-34,730,0
2021-06-02,male,35-59,770,3
2021-06-02,male,60-79,224,6
2021-06-02,male,80+,39,4
2021-06-02,male,total,2252,13
2021-06-02,total,00-04,230,0
2021-06-02,total,05-14,742,0
2021-06-02,total,15-34,1456,0
2021-06-02,total,35-59,1525,3
2021-06-02,total,60-79,435,15
2021-06-02,total,80+,100,12
2021-06-02,total,total,4490,30
2021-06-03,female,00-04,80,0
2021-06-03,female,05-14,223,0
2021-06-03,female,15-34,487,0
2021-06-03,female,35-59,459,0
2021-06-03,female,60-79,145,1
2021-06-03,female,80+,45,4
2021-06-03,female,total,1440,5
2021-06-03,male,00-04,82,0
2021-06-03,male,05-14,272,0
2021-06-03,male,15-34,477,0
2021-06-03,male,35-59,474,2
2021-06-03,male,60-79,140,9
2021-06-03,male,80+,38,2
2021-06-03,male,total,1483,13
2021-06-03,total,00-04,162,0
2021-06-03,total,05-14,499,0
2021-06-03,total,15-34,969,0
2021-06-03,total,35-59,934,2
2021-06-03,total,60-79,288,10
2021-06-03,total,80+,83,6
2021-06-03,total,total,2936,18
2021-06-04,female,00-04,67,0
2021-06-04,female,05-14,162,0
2021-06-04,female,15-34,363,0
2021-06-04,female,35-59,349,0
2021-06-04,female,60-79,110,1
2021-06-04,female,80+,37,5
2021-06-04,female,total,1088,6
2021-06-04,male,00-04,52,0
2021-06-04,male,05-14,167,0
2021-06-04,male,15-34,396,0
2021-06-04,male,35-59,405,0
2021-06-04,male,60-79,114,4
2021-06-04,male,80+,27,4
2021-06-04,male,total,1162,8
2021-06-04,total,00-04,122,0
2021-06-04,total,05-14,337,0
2021-06-04,total,15-34,762,0
2021-06-04,total,35-59,760,0
2021-06-04,total,60-79,224,5
2021-06-04,total,80+,66,9
2021-06-04,total,total,2272,14
2021-06-05,female,00-04,52,0
2021-06-05,female,05-14,123,0
2021-06-05,female,15-34,370,0
2021-06-05,female,35-59,426,0
2021-06-05,female,60-79,111,4
2021-06-05,female,80+,37,5
2021-06-05,female,total,1119,9
2021-06-05,male,00-04,60,0
2021-06-05,male,05-14,167,0
2021-06-05,male,15-34,393,0
2021-06-05,male,35-59,417,2
2021-06-05,male,60-79,111,3
2021-06-05,male,80+,20,2
2021-06-05,male,total,1168,7
2021-06-05,total,00-04,116,0
2021-06-05,total,05-14,297,0
2021-06-05,total,15-34,766,0
2021-06-05,total,35-59,846,2
2021-06-05,total,60-79,224,7
2021-06-05,total,80+,57,7
2021-06-05,total,total,2306,16
2021-06-06,female,00-04,25,0
2021-06-06,female,05-14,64,0
2021-06-06,female,15-34,167,0
2021-06-06,female,35-59,203,1
2021-06-06,female,60-79,74,0
2021-06-06,female,80+,25,5
2021-06-06,female,total,558,6
2021-06-06,male,00-04,22,0
2021-06-06,male,05-14,67,0
2021-06-06,male,15-34,204,0
2021-06-06,male,35-59,211,3
2021-06-06,male,60-79,50,0
2021-06-06,male,80+,9,1
2021-06-06,male,total,564,4
2021-06-06,total,00-04,47,0
2021-06-06,total,05-14,133,0
2021-06-06,total,15-34,372,0
2021-06-06,total,35-59,415,4
2021-06-06,total,60-79,124,0
2021-06-06,total,80+,34,6
2021-06-06,total,total,1126,10
2021-06-07,female,00-04,22,0
2021-06-07,female,05-14,147,0
2021-06-07,female,15-34,274,0
2021-06-07,female,35-59,272,0
2021-06-07,female,60-79,64,2
2021-06-07,female,80+,34,3
2021-06-07,female,total,813,5
2021-06-07,male,00-04,33,0
2021-06-07,male,05-14,171,0
2021-06-07,male,15-34,279,0
2021-06-07,male,35-59,281,0
2021-06-07,male,60-79,93,3
2021-06-07,male,80+,19,4
2021-06-07,male,total,876,7
2021-06-07,total,00-04,57,0
2021-06-07,total,05-14,324,0
2021-06-07,total,15-34,556,0
2021-06-07,total,35-59,560,0
2021-06-07,total,60-79,160,5
2021-06-07,total,80+,53,7
2021-06-07,total,total,1710,12
2021-06-08,female,00-04,54,0
2021-06-08,female,05-14,266,0
2021-06-08,female,15-34,560,0
2021-06-08,female,35-59,626,0
2021-06-08,female,60-79,140,1
2021-06-08,female,80+,47,3
2021-06-08,female,total,1693,4
2021-06-08,male,00-04,64,0
2021-06-08,male,05-14,351,0
2021-06-08,male,15-34,571,0
2021-06-08,male,35-59,617,2
2021-06-08,male,60-79,182,4
2021-06-08,male,80+,23,2
2021-06-08,male,total,1809,8
2021-06-08,total,00-04,120,0
2021-06-08,total,05-14,629,0
2021-06-08,total,15-34,1135,0
2021-06-08,total,35-59,1247,2
2021-06-08,total,60-79,326,5
2021-06-08,total,80+,70,5
2021-06-08,total,total,3528,12
2021-06-09,female,00-04,55,0
2021-06-09,female,05-14,227,0
2021-06-09,female,15-34,481,0
2021-06-09,female,35-59,472,2
2021-06-09,female,60-79,114,2
2021-06-09,female,80+,35,1
2021-06-09,female,total,1384,5
2021-06-09,male,00-04,59,0
2021-06-09,male,05-14,236,0
2021-06-09,male,15-34,505,0
2021-06-09,male,35-59,494,0
2021-06-09,male,60-79,128,2
2021-06-09,male,80+,25,3
2021-06-09,male,total,1449,5
2021-06-09,total,00-04,120,0
2021-06-09,total,05-14,470,0
2021-06-09,total,15-34,992,0
2021-06-09,total,35-59,973,2
2021-06-09,total,60-79,245,4
2021-06-09,total,80+,60,4
2021-06-09,total,total,2862,10
2021-06-10,female,00-04,55,0
2021-06-10,female,05-14,179,0
2021-06-10,female,15-34,371,0
2021-06-10,female,35-59,380,2
2021-06-10,female,60-79,101,2
2021-06-10,female,80+,28,1
2021-06-10,female,total,1114,5
2021-06-10,male,00-04,62,0
2021-06-10,male,05-14,223,0
2021-06-10,male,15-34,397,0
2021-06-10,male,35-59,337,1
2021-06-10,male,60-79,90,0
2021-06-10,male,80+,21,4
2021-06-10,male,total,1130,5
2021-06-10,total,00-04,118,0
2021-06-10,total,05-14,410,0
2021-06-10,total,15-34,772,0
2021-06-10,total,35-59,726,3
2021-06-10,total,60-79,192,2
2021-06-10,total,80+,50,5
2021-06-10,total,total,2269,10
2021-06-11,female,00-04,46,0
2021-06-11,female,05-14,152,0
2021-06-11,female,15-34,322,0
2021-06-11,female,35-59,287,1
2021-06-11,female,60-79,84,1
2021-06-11,female,80+,28,4
2021-06-11,female,total,919,6
2021-06-11,male,00-04,42,0
2021-06-11,male,05-14,157,0
2021-06-11,male,15-34,337,0
2021-06-11,male,35-59,286,2
2021-06-11,male,60-79,67,1
2021-06-11,male,80+,18,2
2021-06-11,male,total,907,5
2021-06-11,total,00-04,89,0
2021-06-11,total,05-14,313,0
2021-06-11,total,15-34,664,0
2021-06-11,total,35-59,577,3
2021-06-11,total,60-79,152,2
2021-06-11,total,80+,46,6
2021-06-11,total,total,1841,11
2021-06-12,female,00-04,39,0
2021-06-12,female,05-14,114,0
2021-06-12,female,15-34,210,0
2021-06-12,female,35-59,188,0
2021-06-12,female,60-79,57,1
2021-06-12,female,80+,18,1
2021-06-12,female,total,626,2
2021-06-12,male,00-04,40,0
2021-06-12,male,05-14,105,0
2021-06-12,male,15-34,223,0
2021-06-12,male,35-59,231,1
2021-06-12,male,60-79,59,0
2021-06-12,male,80+,4,1
2021-06-12,male,total,662,2
2021-06-12,total,00-04,83,0
2021-06-12,total,05-14,223,0
2021-06-12,total,15-34,438,0
2021-06-12,total,35-59,422,1
2021-06-12,total,60-79,116,1
2021-06-12,total,80+,22,2
2021-06-12,total,total,1304,4
2021-06-13,female,00-04,13,0
2021-06-13,female,05-14,45,0
2021-06-13,female,15-34,91,0
2021-06-13,female,35-59,75,1
2021-06-13,female,60-79,22,2
2021-06-13,female,80+,5,1
2021-06-13,female,total,251,4
2021-06-13,male,00-04,13,0
2021-06-13,male,05-14,48,0
2021-06-13,male,15-34,77,0
2021-06-13,male,35-59,87,1
2021-06-13,male,60-79,31,2
2021-06-13,male,80+,4,0
2021-06-13,male,total,260,3
2021-06-13,total,00-04,27,0
2021-06-13,total,05-14,93,0
2021-06-13,total,15-34,168,0
2021-06-13,total,35-59,163,2
2021-06-13,total,60-79,54,4
2021-06-13,total,80+,9,1
2021-06-13,total,total,514,7
2021-06-14,female,00-04,14,0
2021-06-14,female,05-14,75,0
2021-06-14,female,15-34,175,0
2021-06-14,female,35-59,126,1
2021-06-14,female,60-79,27,1
2021-06-14,female,80+,19,4
2021-06-14,female,total,436,6
2021-06-14,male,00-04,26,0
2021-06-14,male,05-14,87,0
2021-06-14,male,15-34,173,0
2021-06-14,male,35-59,149,1
2021-06-14,male,60-79,37,1
2021-06-14,male,80+,11,5
2021-06-14,male,total,483,7
2021-06-14,total,00-04,43,0
2021-06-14,total,05-14,166,0
2021-06-14,total,15-34,351,0
2021-06-14,total,35-59,277,2
2021-06-14,total,60-79,65,2
2021-06-14,total,80+,30,9
2021-06-14,total,total,932,13
2021-06-15,female,00-04,41,0
2021-06-15,female,05-14,136,0
2021-06-15,female,15-34,268,0
2021-06-15,female,35-59,287,0
2021-06-15,female,60-79,62,0
2021-06-15,female,80+,25,1
2021-06-15,female,total,819,1
2021-06-15,male,00-04,43,0
2021-06-15,male,05-14,134,0
2021-06-15,male,15-34,310,0
2021-06-15,male,35-59,290,2
2021-06-15,male,60-79,72,3
2021-06-15,male,80+,15,3
2021-06-15,male,total,865,8
2021-06-15,total,00-04,87,0
2021-06-15,total,05-14,278,0
2021-06-15,total,15-34,583,0
2021-06-15,total,35-59,578,2
2021-06-15,total,60-79,134,3
2021-06-15,total,80+,40,4
2021-06-15,total,total,1701,9
2021-06-16,female,00-04,37,0
2021-06-16,female,05-14,122,0
2021-06-16,female,15-34,229,0
2021-06-16,female,35-59,226,1
2021-06-16,female,60-79,62,1
2021-06-16,female,80+,15,0
2021-06-16,female,total,691,2
2021-06-16,male,00-04,38,0
2021-06-16,male,05-14,120,0
2021-06-16,male,15-34,256,0
2021-06-16,male,35-59,239,0
2021-06-16,male,60-79,78,5
2021-06-16,male,80+,16,2
2021-06-16,male,total,747,7
2021-06-16,total,00-04,75,0
2021-06-16,total,05-14,244,0
2021-06-16,total,15-34,486,0
2021-06-16,total,35-59,466,1
2021-06-16,total,60-79,141,6
2021-06-16,total,80+,31,2
2021-06-16,total,total,1443,9
2021-06-17,female,00-04,23,0
2021-06-17,female,05-14,98,0
2021-06-17,female,15-34,199,0
2021-06-17,female,35-59,178,0
2021-06-17,female,60-79,58,1
2021-06-17,female,80+,12,1
2021-06-17,female,total,568,2
2021-06-17,male,00-04,29,0
2021-06-17,male,05-14,104,0
2021-06-17,male,15-34,211,0
2021-06-17,male,35-59,169,1
2021-06-17,male,60-79,48,3
2021-06-17,male,80+,12,1
2021-06-17,male,total,574,5
2021-06-17,total,00-04,54,0
2021-06-17,total,05-14,203,0
2021-06-17,total,15-34,413,0
2021-06-17,total,35-59,350,1
2021-06-17,total,60-79,107,4
2021-06-17,total,80+,24,2
2021-06-17,total,total,1152,7
2021-06-18,female,00-04,24,1
2021-06-18,female,05-14,78,0
