date,gender,age_group,cases,deaths
2021-04-26,total,20-29,5850,
2021-04-26,total,30-39,5576,
2021-04-26,total,40-49,5328,
2021-04-26,total,50-59,5067,
2021-04-26,total,60-69,3059,
2021-04-26,total,70-79,1510,
2021-04-26,total,80-89,821,
2021-04-26,total,90+,388,
2021-04-26,total,total,34219,
2021-04-27,female,00-09,780,
2021-04-27,female,10-19,1729,
2021-04-27,female,20-29,2138,
2021-04-27,female,30-39,2114,
2021-04-27,female,40-49,2045,
2021-04-27,female,50-59,1836,
2021-04-27,female,60-69,1183,
2021-04-27,female,70-79,622,
2021-04-27,female,80-89,394,
2021-04-27,female,90+,248,
2021-04-27,female,total,13092,
2021-04-27,male,00-09,748,
2021-04-27,male,10-19,1661,
2021-04-27,male,20-29,2065,
2021-04-27,male,30-39,1844,
2021-04-27,male,40-49,1745,
2021-04-27,male,50-59,1639,
2021-04-27,male,60-69,997,
2021-04-27,male,70-79,539,
2021-04-27,male,80-89,219,
2021-04-27,male,90+,69,
2021-04-27,male,total,11527,
2021-04-27,total,00-09,1572,
2021-04-27,total,10-19,3437,
2021-04-27,total,20-29,4236,
2021-04-27,total,30-39,3981,
2021-04-27,total,40-49,3802,
2021-04-27,total,50-59,3493,
2021-04-27,total,60-69,2193,
2021-04-27,total,70-79,1162,
2021-04-27,total,80-89,614,
2021-04-27,total,90+,317,
2021-04-27,total,total,24814,
2021-04-28,female,00-09,713,
2021-04-28,female,10-19,1557,
2021-04-28,female,20-29,1952,
2021-04-28,female,30-39,1830,
2021-04-28,female,40-49,1721,
2021-04-28,female,50-59,1507,
2021-04-28,female,60-69,963,
2021-04-28,female,70-79,507,
2021-04-28,female,80-89,372,
2021-04-28,female,90+,219,
2021-04-28,female,total,11348,
2021-04-28,male,00-09,723,
2021-04-28,male,10-19,1596,
2021-04-28,male,20-29,1967,
2021-04-28,male,30-39,1630,
2021-04-28,male,40-49,1571,
2021-04-28,male,50-59,1467,
2021-04-28,male,60-69,903,
2021-04-28,male,70-79,445,
2021-04-28,male,80-89,211,
2021-04-28,male,90+,73,
2021-04-28,male,total,10592,
2021-04-28,total,00-09,1476,
2021-04-28,total,10-19,3195,
2021-04-28,total,20-29,3944,
2021-04-28,total,30-39,3484,
2021-04-28,total,40-49,3311,
2021-04-28,total,50-59,2991,
2021-04-28,total,60-69,1873,
2021-04-28,total,70-79,955,
2021-04-28,total,80-89,583,
2021-04-28,total,90+,292,
2021-04-28,total,total,22117,
2021-04-29,female,00-09,724,
2021-04-29,female,10-19,1558,
2021-04-29,female,20-29,1843,
2021-04-29,female,30-39,1755,
2021-04-29,female,40-49,1662,
2021-04-29,female,50-59,1437,
2021-04-29,female,60-69,954,
2021-04-29,female,70-79,460,
2021-04-29,female,80-89,336,
2021-04-29,female,90+,208,
2021-04-29,female,total,10941,
2021-04-29,male,00-09,838,
2021-04-29,male,10-19,1622,
2021-04-29,male,20-29,1765,
2021-04-29,male,30-39,1646,
2021-04-29,male,40-49,1437,
2021-04-29,male,50-59,1383,
2021-04-29,male,60-69,806,
2021-04-29,male,70-79,448,
2021-04-29,male,80-89,188,
2021-04-29,male,90+,80,
2021-04-29,male,total,10216,
2021-04-29,total,00-09,1604,
2021-04-29,total,10-19,3231,
2021-04-29,total,20-29,3622,
2021-04-29,total,30-39,3417,
2021-04-29,total,40-49,3108,
2021-04-29,total,50-59,2830,
2021-04-29,total,60-69,1763,
2021-04-29,total,70-79,910,
2021-04-29,total,80-89,525,
2021-04-29,total,90+,288,
2021-04-29,total,total,21306,
2021-04-30,female,00-09,933,
2021-04-30,female,10-19,1827,
2021-04-30,female,20-29,1886,
2021-04-30,female,30-39,1750,
2021-04-30,female,40-49,1766,
2021-04-30,female,50-59,1570,
2021-04-30,female,60-69,941,
2021-04-30,female,70-79,474,
2021-04-30,female,80-89,341,
2021-04-30,female,90+,175,
2021-04-30,female,total,11665,
2021-04-30,male,00-09,907,
2021-04-30,male,10-19,1869,
2021-04-30,male,20-29,1801,
2021-04-30,male,30-39,1636,
2021-04-30,male,40-49,1528,
2021-04-30,male,50-59,1430,
2021-04-30,male,60-69,941,
2021-04-30,male,70-79,443,
2021-04-30,male,80-89,195,
2021-04-30,male,90+,76,
2021-04-30,male,total,10830,
2021-04-30,total,00-09,1887,
2021-04-30,total,10-19,3750,
2021-04-30,total,20-29,3711,
2021-04-30,total,30-39,3406,
2021-04-30,total,40-49,3306,
2021-04-30,total,50-59,3010,
2021-04-30,total,60-69,1888,
2021-04-30,total,70-79,919,
2021-04-30,total,80-89,536,
2021-04-30,total,90+,251,
2021-04-30,total,total,22670,
2021-05-01,female,00-09,115,
2021-05-01,female,10-19,269,
2021-05-01,female,20-29,397,
2021-05-01,female,30-39,363,
2021-05-01,female,40-49,322,
2021-05-01,female,50-59,253,
2021-05-01,female,60-69,151,
2021-05-01,female,70-79,88,
2021-05-01,female,80-89,76,
2021-05-01,female,90+,47,
2021-05-01,female,total,2081,
2021-05-01,male,00-09,133,
2021-05-01,male,10-19,248,
2021-05-01,male,20-29,338,
2021-05-01,male,30-39,319,
2021-05-01,male,40-49,285,
2021-05-01,male,50-59,264,
2021-05-01,male,60-69,138,
2021-05-01,male,70-79,89,
2021-05-01,male,80-89,57,
2021-05-01,male,90+,19,
2021-05-01,male,total,1891,
2021-05-01,total,00-09,253,
2021-05-01,total,10-19,526,
2021-05-01,total,20-29,738,
2021-05-01,total,30-39,685,
2021-05-01,total,40-49,610,
2021-05-01,total,50-59,517,
2021-05-01,total,60-69,289,
2021-05-01,total,70-79,177,
2021-05-01,total,80-89,133,
2021-05-01,total,90+,66,
2021-05-01,total,total,3995,
2021-05-02,female,00-09,129,
2021-05-02,female,10-19,239,
2021-05-02,female,20-29,314,
2021-05-02,female,30-39,327,
2021-05-02,female,40-49,252,
2021-05-02,female,50-59,216,
2021-05-02,female,60-69,112,
2021-05-02,female,70-79,92,
2021-05-02,female,80-89,94,
2021-05-02,female,90+,54,
2021-05-02,female,total,1830,
2021-05-02,male,00-09,112,
2021-05-02,male,10-19,206,
2021-05-02,male,20-29,296,
2021-05-02,male,30-39,272,
2021-05-02,male,40-49,274,
2021-05-02,male,50-59,239,
2021-05-02,male,60-69,149,
2021-05-02,male,70-79,87,
2021-05-02,male,80-89,55,
2021-05-02,male,90+,17,
2021-05-02,male,total,1708,
2021-05-02,total,00-09,243,
2021-05-02,total,10-19,450,
2021-05-02,total,20-29,619,
2021-05-02,total,30-39,600,
2021-05-02,total,40-49,528,
2021-05-02,total,50-59,459,
2021-05-02,total,60-69,261,
2021-05-02,total,70-79,179,
2021-05-02,total,80-89,149,
2021-05-02,total,90+,71,
2021-05-02,total,total,3563,
2021-05-03,female,00-09,1014,
2021-05-03,female,10-19,2118,
2021-05-03,female,20-29,2353,
2021-05-03,female,30-39,2514,
2021-05-03,female,40-49,2447,
2021-05-03,female,50-59,2049,
2021-05-03,female,60-69,1245,
2021-05-03,female,70-79,585,
2021-05-03,female,80-89,383,
2021-05-03,female,90+,196,
2021-05-03,female,total,14907,
2021-05-03,male,00-09,1154,
2021-05-03,male,10-19,2148,
2021-05-03,male,20-29,2266,
2021-05-03,male,30-39,2152,
2021-05-03,male,40-49,2139,
2021-05-03,male,50-59,1959,
2021-05-03,male,60-69,1117,
2021-05-03,male,70-79,558,
2021-05-03,male,80-89,254,
2021-05-03,male,90+,65,
2021-05-03,male,total,13817,
2021-05-03,total,00-09,2217,
2021-05-03,total,10-19,4334,
2021-05-03,total,20-29,4642,
2021-05-03,total,30-39,4686,
2021-05-03,total,40-49,4608,
2021-05-03,total,50-59,4020,
2021-05-03,total,60-69,2371,
2021-05-03,total,70-79,1145,
2021-05-03,total,80-89,639,
2021-05-03,total,90+,261,
2021-05-03,total,total,28933,
2021-05-04,female,00-09,806,
2021-05-04,female,10-19,1506,
2021-05-04,female,20-29,1794,
2021-05-04,female,30-39,1694,
2021-05-04,female,40-49,1630,
2021-05-04,female,50-59,1367,
2021-05-04,female,60-69,826,
2021-05-04,female,70-79,424,
2021-05-04,female,80-89,291,
2021-05-04,female,90+,176,
2021-05-04,female,total,10515,
2021-05-04,male,00-09,867,
2021-05-04,male,10-19,1536,
2021-05-04,male,20-29,1652,
2021-05-04,male,30-39,1525,
2021-05-04,male,40-49,1339,
2021-05-04,male,50-59,1197,
2021-05-04,male,60-69,760,
2021-05-04,male,70-79,375,
2021-05-04,male,80-89,201,
2021-05-04,male,90+,66,
2021-05-04,male,total,9523,
2021-05-04,total,00-09,1727,
2021-05-04,total,10-19,3099,
2021-05-04,total,20-29,3463,
2021-05-04,total,30-39,3234,
2021-05-04,total,40-49,2983,
2021-05-04,total,50-59,2571,
2021-05-04,total,60-69,1590,
2021-05-04,total,70-79,803,
2021-05-04,total,80-89,493,
2021-05-04,total,90+,242,
2021-05-04,total,total,20212,
2021-05-05,female,00-09,668,
2021-05-05,female,10-19,1459,
2021-05-05,female,20-29,1589,
2021-05-05,female,30-39,1564,
2021-05-05,female,40-49,1379,
2021-05-05,female,50-59,1181,
2021-05-05,female,60-69,696,
2021-05-05,female,70-79,317,
2021-05-05,female,80-89,241,
2021-05-05,female,90+,138,
2021-05-05,female,total,9237,
2021-05-05,male,00-09,759,
2021-05-05,male,10-19,1370,
2021-05-05,male,20-29,1448,
2021-05-05,male,30-39,1374,
2021-05-05,male,40-49,1135,
2021-05-05,male,50-59,1004,
2021-05-05,male,60-69,631,
2021-05-05,male,70-79,326,
2021-05-05,male,80-89,147,
2021-05-05,male,90+,49,
2021-05-05,male,total,8244,
2021-05-05,total,00-09,1471,
2021-05-05,total,10-19,2879,
2021-05-05,total,20-29,3052,
2021-05-05,total,30-39,2954,
2021-05-05,total,40-49,2522,
2021-05-05,total,50-59,2198,
2021-05-05,total,60-69,1332,
2021-05-05,total,70-79,647,
2021-05-05,total,80-89,389,
2021-05-05,total,90+,187,
2021-05-05,total,total,17637,
2021-05-06,female,00-09,766,
2021-05-06,female,10-19,1311,
2021-05-06,female,20-29,1462,
2021-05-06,female,30-39,1464,
2021-05-06,female,40-49,1331,
2021-05-06,female,50-59,1099,
2021-05-06,female,60-69,627,
2021-05-06,female,70-79,308,
2021-05-06,female,80-89,223,
2021-05-06,female,90+,135,
2021-05-06,female,total,8731,
2021-05-06,male,00-09,792,
2021-05-06,male,10-19,1375,
2021-05-06,male,20-29,1490,
2021-05-06,male,30-39,1322,
2021-05-06,male,40-49,1195,
2021-05-06,male,50-59,1101,
2021-05-06,male,60-69,538,
2021-05-06,male,70-79,293,
2021-05-06,male,80-89,130,
2021-05-06,male,90+,49,
2021-05-06,male,total,8285,
2021-05-06,total,00-09,1599,
2021-05-06,total,10-19,2720,
2021-05-06,total,20-29,2967,
2021-05-06,total,30-39,2805,
2021-05-06,total,40-49,2533,
2021-05-06,total,50-59,2210,
2021-05-06,total,60-69,1169,
2021-05-06,total,70-79,602,
2021-05-06,total,80-89,354,
2021-05-06,total,90+,184,
2021-05-06,total,total,17148,
2021-05-07,female,00-09,869,
2021-05-07,female,10-19,1474,
2021-05-07,female,20-29,1477,
2021-05-07,female,30-39,1580,
2021-05-07,female,40-49,1419,
2021-05-07,female,50-59,1127,
2021-05-07,female,60-69,698,
2021-05-07,female,70-79,338,
2021-05-07,female,80-89,232,
2021-05-07,female,90+,111,
2021-05-07,female,total,9327,
2021-05-07,male,00-09,1000,
2021-05-07,male,10-19,1454,
2021-05-07,male,20-29,1476,
2021-05-07,male,30-39,1351,
2021-05-07,male,40-49,1242,
2021-05-07,male,50-59,1038,
2021-05-07,male,60-69,614,
2021-05-07,male,70-79,307,
2021-05-07,male,80-89,135,
2021-05-07,male,90+,43,
2021-05-07,male,total,8664,
2021-05-07,total,00-09,1924,
2021-05-07,total,10-19,2982,
2021-05-07,total,20-29,2977,
2021-05-07,total,30-39,2944,
2021-05-07,total,40-49,2673,
2021-05-07,total,50-59,2173,
2021-05-07,total,60-69,1316,
2021-05-07,total,70-79,647,
2021-05-07,total,80-89,368,
2021-05-07,total,90+,154,
2021-05-07,total,total,18167,
2021-05-08,female,00-09,170,
2021-05-08,female,10-19,263,
2021-05-08,female,20-29,373,
2021-05-08,female,30-39,418,
2021-05-08,female,40-49,310,
2021-05-08,female,50-59,253,
2021-05-08,female,60-69,137,
2021-05-08,female,70-79,66,
2021-05-08,female,80-89,61,
2021-05-08,female,90+,34,
2021-05-08,female,total,2087,
2021-05-08,male,00-09,184,
2021-05-08,male,10-19,238,
2021-05-08,male,20-29,297,
2021-05-08,male,30-39,357,
2021-05-08,male,40-49,323,
2021-05-08,male,50-59,249,
2021-05-08,male,60-69,131,
2021-05-08,male,70-79,81,
2021-05-08,male,80-89,34,
2021-05-08,male,90+,18,
2021-05-08,male,total,1912,
2021-05-08,total,00-09,362,
2021-05-08,total,10-19,507,
2021-05-08,total,20-29,678,
2021-05-08,total,30-39,780,
2021-05-08,total,40-49,638,
2021-05-08,total,50-59,504,
2021-05-08,total,60-69,270,
2021-05-08,total,70-79,147,
2021-05-08,total,80-89,95,
2021-05-08,total,90+,52,
2021-05-08,total,total,4036,
2021-05-09,female,00-09,131,
2021-05-09,female,10-19,184,
2021-05-09,female,20-29,256,
2021-05-09,female,30-39,276,
2021-05-09,female,40-49,231,
2021-05-09,female,50-59,174,
2021-05-09,female,60-69,99,
2021-05-09,female,70-79,51,
2021-05-09,female,80-89,48,
2021-05-09,female,90+,32,
2021-05-09,female,total,1482,
2021-05-09,male,00-09,122,
2021-05-09,male,10-19,188,
2021-05-09,male,20-29,228,
2021-05-09,male,30-39,232,
2021-05-09,male,40-49,233,
2021-05-09,male,50-59,182,
2021-05-09,male,60-69,97,
2021-05-09,male,70-79,42,
2021-05-09,male,80-89,46,
2021-05-09,male,90+,15,
2021-05-09,male,total,1385,
2021-05-09,total,00-09,255,
2021-05-09,total,10-19,375,
2021-05-09,total,20-29,491,
2021-05-09,total,30-39,509,
2021-05-09,total,40-49,465,
2021-05-09,total,50-59,357,
2021-05-09,total,60-69,197,
2021-05-09,total,70-79,93,
2021-05-09,total,80-89,94,
2021-05-09,total,90+,47,
2021-05-09,total,total,2883,
2021-05-10,female,00-09,1038,
2021-05-10,female,10-19,1719,
2021-05-10,female,20-29,1978,
2021-05-10,female,30-39,2176,
2021-05-10,female,40-49,2006,
2021-05-10,female,50-59,1687,
2021-05-10,female,60-69,1013,
2021-05-10,female,70-79,415,
2021-05-10,female,80-89,308,
2021-05-10,female,90+,136,
2021-05-10,female,total,12495,
2021-05-10,male,00-09,1105,
2021-05-10,male,10-19,1778,
2021-05-10,male,20-29,1795,
2021-05-10,male,30-39,1796,
2021-05-10,male,40-49,1737,
2021-05-10,male,50-59,1482,
2021-05-10,male,60-69,871,
2021-05-10,male,70-79,401,
2021-05-10,male,80-89,154,
2021-05-10,male,90+,56,
2021-05-10,male,total,11199,
2021-05-10,total,00-09,2199,
2021-05-10,total,10-19,3577,
2021-05-10,total,20-29,3788,
2021-05-10,total,30-39,3985,
2021-05-10,total,40-49,3754,
2021-05-10,total,50-59,3187,
2021-05-10,total,60-69,1888,
2021-05-10,total,70-79,819,
2021-05-10,total,80-89,462,
2021-05-10,total,90+,193,
2021-05-10,total,total,23897,
2021-05-11,female,00-09,791,
2021-05-11,female,10-19,1308,
2021-05-11,female,20-29,1408,
2021-05-11,female,30-39,1528,
2021-05-11,female,40-49,1377,
2021-05-11,female,50-59,1057,
2021-05-11,female,60-69,608,
2021-05-11,female,70-79,313,
2021-05-11,female,80-89,217,
2021-05-11,female,90+,132,
2021-05-11,female,total,8744,
2021-05-11,male,00-09,855,
2021-05-11,male,10-19,1329,
2021-05-11,male,20-29,1329,
2021-05-11,male,30-39,1225,
2021-05-11,male,40-49,1095,
2021-05-11,male,50-59,956,
2021-05-11,male,60-69,554,
2021-05-11,male,70-79,235,
2021-05-11,male,80-89,114,
2021-05-11,male,90+,47,
2021-05-11,male,total,7740,
2021-05-11,total,00-09,1690,
2021-05-11,total,10-19,2688,
2021-05-11,total,20-29,2750,
2021-05-11,total,30-39,2765,
2021-05-11,total,40-49,2485,
2021-05-11,total,50-59,2020,
2021-05-11,total,60-69,1167,
2021-05-11,total,70-79,550,
2021-05-11,total,80-89,331,
2021-05-11,total,90+,179,
2021-05-11,total,total,16633,
2021-05-12,female,00-09,711,
2021-05-12,female,10-19,1314,
2021-05-12,female,20-29,1389,
2021-05-12,female,30-39,1422,
2021-05-12,female,40-49,1274,
2021-05-12,female,50-59,1010,
2021-05-12,female,60-69,565,
2021-05-12,female,70-79,260,
2021-05-12,female,80-89,208,
2021-05-12,female,90+,110,
2021-05-12,female,total,8263,
2021-05-12,male,00-09,726,
2021-05-12,male,10-19,1297,
2021-05-12,male,20-29,1324,
2021-05-12,male,30-39,1305,
2021-05-12,male,40-49,1130,
2021-05-12,male,50-59,953,
2021-05-12,male,60-69,532,
2021-05-12,male,70-79,239,
2021-05-12,male,80-89,110,
2021-05-12,male,90+,45,
2021-05-12,male,total,7663,
2021-05-12,total,00-09,1482,
2021-05-12,total,10-19,2644,
2021-05-12,total,20-29,2724,
2021-05-12,total,30-39,2744,
2021-05-12,total,40-49,2417,
2021-05-12,total,50-59,1973,
2021-05-12,total,60-69,1100,
2021-05-12,total,70-79,499,
2021-05-12,total,80-89,318,
2021-05-12,total,90+,155,
2021-05-12,total,total,16058,
2021-05-13,female,00-09,104,
2021-05-13,female,10-19,198,
2021-05-13,female,20-29,312,
2021-05-13,female,30-39,311,
2021-05-13,female,40-49,227,
2021-05-13,female,50-59,171,
2021-05-13,female,60-69,85,
2021-05-13,female,70-79,45,
2021-05-13,female,80-89,37,
2021-05-13,female,90+,30,
2021-05-13,female,total,1520,
2021-05-13,male,00-09,132,
2021-05-13,male,10-19,195,
2021-05-13,male,20-29,290,
2021-05-13,male,30-39,293,
2021-05-13,male,40-49,241,
2021-05-13,male,50-59,148,
2021-05-13,male,60-69,95,
2021-05-13,male,70-79,57,
2021-05-13,male,80-89,31,
2021-05-13,male,90+,12,
2021-05-13,male,total,1495,
2021-05-13,total,00-09,245,
2021-05-13,total,10-19,405,
2021-05-13,total,20-29,612,
2021-05-13,total,30-39,608,
2021-05-13,total,40-49,469,
2021-05-13,total,50-59,319,
2021-05-13,total,60-69,181,
2021-05-13,total,70-79,102,
2021-05-13,total,80-89,68,
2021-05-13,total,90+,42,
2021-05-13,total,total,3053,
2021-05-14,female,00-09,819,
2021-05-14,female,10-19,1373,
2021-05-14,female,20-29,1447,
2021-05-14,female,30-39,1627,
2021-05-14,female,40-49,1389,
2021-05-14,female,50-59,1151,
2021-05-14,female,60-69,649,
2021-05-14,female,70-79,304,
2021-05-14,female,80-89,201,
2021-05-14,female,90+,104,
2021-05-14,female,total,9069,
2021-05-14,male,00-09,880,
2021-05-14,male,10-19,1388,
2021-05-14,male,20-29,1393,
2021-05-14,male,30-39,1317,
2021-05-14,male,40-49,1257,
2021-05-14,male,50-59,1007,
2021-05-14,male,60-69,600,
2021-05-14,male,70-79,245,
2021-05-14,male,80-89,98,
2021-05-14,male,90+,41,
2021-05-14,male,total,8228,
2021-05-14,total,00-09,1732,
2021-05-14,total,10-19,2805,
2021-05-14,total,20-29,2850,
2021-05-14,total,30-39,2953,
2021-05-14,total,40-49,2657,
2021-05-14,total,50-59,2167,
2021-05-14,total,60-69,1251,
2021-05-14,total,70-79,549,
2021-05-14,total,80-89,299,
2021-05-14,total,90+,145,
2021-05-14,total,total,17416,
2021-05-15,female,00-09,410,
2021-05-15,female,10-19,743,
2021-05-15,female,20-29,746,
2021-05-15,female,30-39,821,
2021-05-15,female,40-49,717,
2021-05-15,female,50-59,526,
2021-05-15,female,60-69,303,
2021-05-15,female,70-79,147,
2021-05-15,female,80-89,91,
2021-05-15,female,90+,47,
2021-05-15,female,total,4555,
2021-05-15,male,00-09,420,
2021-05-15,male,10-19,754,
2021-05-15,male,20-29,687,
2021-05-15,male,30-39,719,
2021-05-15,male,40-49,653,
2021-05-15,male,50-59,536,
2021-05-15,male,60-69,299,
2021-05-15,male,70-79,134,
2021-05-15,male,80-89,59,
2021-05-15,male,90+,14,
2021-05-15,male,total,4276,
2021-05-15,total,00-09,847,
2021-05-15,total,10-19,1539,
2021-05-15,total,20-29,1440,
2021-05-15,total,30-39,1548,
2021-05-15,total,40-49,1378,
2021-05-15,total,50-59,1064,
2021-05-15,total,60-69,604,
2021-05-15,total,70-79,282,
2021-05-15,total,80-89,150,
2021-05-15,total,90+,61,
2021-05-15,total,total,8919,
2021-05-16,female,00-09,95,
2021-05-16,female,10-19,149,
2021-05-16,female,20-29,214,
2021-05-16,female,30-39,211,
2021-05-16,female,40-49,176,
2021-05-16,female,50-59,130,
2021-05-16,female,60-69,68,
2021-05-16,female,70-79,33,
2021-05-16,female,80-89,34,
2021-05-16,female,90+,21,
2021-05-16,female,total,1131,
2021-05-16,male,00-09,109,
2021-05-16,male,10-19,171,
2021-05-16,male,20-29,199,
2021-05-16,male,30-39,218,
2021-05-16,male,40-49,179,
2021-05-16,male,50-59,136,
2021-05-16,male,60-69,69,
2021-05-16,male,70-79,38,
2021-05-16,male,80-89,28,
2021-05-16,male,90+,14,
2021-05-16,male,total,1161,
2021-05-16,total,00-09,209,
2021-05-16,total,10-19,325,
2021-05-16,total,20-29,417,
2021-05-16,total,30-39,432,
2021-05-16,total,40-49,355,
2021-05-16,total,50-59,267,
2021-05-16,total,60-69,138,
2021-05-16,total,70-79,71,
2021-05-16,total,80-89,62,
2021-05-16,total,90+,35,
2021-05-16,total,total,2312,
2021-05-17,female,00-09,795,
2021-05-17,female,10-19,1654,
2021-05-17,female,20-29,1671,
2021-05-17,female,30-39,1977,
2021-05-17,female,40-49,1654,
2021-05-17,female,50-59,1215,
2021-05-17,female,60-69,692,
2021-05-17,female,70-79,292,
2021-05-17,female,80-89,188,
2021-05-17,female,90+,84,
2021-05-17,female,total,10225,
2021-05-17,male,00-09,900,
2021-05-17,male,10-19,1742,
2021-05-17,male,20-29,1463,
2021-05-17,male,30-39,1575,
2021-05-17,male,40-49,1513,
2021-05-17,male,50-59,1114,
2021-05-17,male,60-69,633,
2021-05-17,male,70-79,295,
2021-05-17,male,80-89,111,
2021-05-17,male,90+,40,
2021-05-17,male,total,9390,
2021-05-17,total,00-09,1741,
2021-05-17,total,10-19,3452,
2021-05-17,total,20-29,3154,
2021-05-17,total,30-39,3572,
2021-05-17,total,40-49,3181,
2021-05-17,total,50-59,2340,
2021-05-17,total,60-69,1330,
2021-05-17,total,70-79,587,
2021-05-17,total,80-89,300,
2021-05-17,total,90+,124,
2021-05-17,total,total,19788,
2021-05-18,female,00-09,769,
2021-05-18,female,10-19,1428,
2021-05-18,female,20-29,1365,
2021-05-18,female,30-39,1491,
2021-05-18,female,40-49,1197,
2021-05-18,female,50-59,869,
2021-05-18,female,60-69,499,
2021-05-18,female,70-79,256,
2021-05-18,female,80-89,145,
2021-05-18,female,90+,90,
2021-05-18,female,total,8110,
2021-05-18,male,00-09,790,
2021-05-18,male,10-19,1509,
2021-05-18,male,20-29,1191,
2021-05-18,male,30-39,1125,
2021-05-18,male,40-49,1069,
2021-05-18,male,50-59,793,
2021-05-18,male,60-69,452,
2021-05-18,male,70-79,177,
2021-05-18,male,80-89,80,
2021-05-18,male,90+,29,
2021-05-18,male,total,7217,
2021-05-18,total,00-09,1612,
2021-05-18,total,10-19,3010,
2021-05-18,total,20-29,2570,
2021-05-18,total,30-39,2628,
2021-05-18,total,40-49,2277,
2021-05-18,total,50-59,1666,
2021-05-18,total,60-69,953,
2021-05-18,total,70-79,434,
2021-05-18,total,80-89,226,
2021-05-18,total,90+,119,
2021-05-18,total,total,15503,
2021-05-19,female,00-09,589,
2021-05-19,female,10-19,1311,
2021-05-19,female,20-29,1208,
2021-05-19,female,30-39,1319,
2021-05-19,female,40-49,1128,
2021-05-19,female,50-59,740,
2021-05-19,female,60-69,454,
2021-05-19,female,70-79,241,
2021-05-19,female,80-89,117,
2021-05-19,female,90+,67,
2021-05-19,female,total,7175,
2021-05-19,male,00-09,592,
2021-05-19,male,10-19,1320,
2021-05-19,male,20-29,1127,
2021-05-19,male,30-39,1042,
2021-05-19,male,40-49,915,
2021-05-19,male,50-59,693,
2021-05-19,male,60-69,374,
2021-05-19,male,70-79,205,
2021-05-19,male,80-89,79,
2021-05-19,male,90+,22,
2021-05-19,male,total,6371,
2021-05-19,total,00-09,1206,
2021-05-19,total,10-19,2683,
2021-05-19,total,20-29,2355,
2021-05-19,total,30-39,2367,
2021-05-19,total,40-49,2051,
2021-05-19,total,50-59,1442,
2021-05-19,total,60-69,831,
2021-05-19,total,70-79,448,
2021-05-19,total,80-89,196,
2021-05-19,total,90+,90,
2021-05-19,total,total,13676,
2021-05-20,female,00-09,595,
2021-05-20,female,10-19,1149,
2021-05-20,female,20-29,1118,
2021-05-20,female,30-39,1198,
2021-05-20,female,40-49,999,
2021-05-20,female,50-59,709,
2021-05-20,female,60-69,438,
2021-05-20,female,70-79,176,
2021-05-20,female,80-89,113,
2021-05-20,female,90+,61,
2021-05-20,female,total,6556,
2021-05-20,male,00-09,609,
2021-05-20,male,10-19,1128,
2021-05-20,male,20-29,995,
2021-05-20,male,30-39,991,
2021-05-20,male,40-49,876,
2021-05-20,male,50-59,612,
2021-05-20,male,60-69,363,
2021-05-20,male,70-79,184,
2021-05-20,male,80-89,80,
2021-05-20,male,90+,26,
2021-05-20,male,total,5866,
2021-05-20,total,00-09,1238,
2021-05-20,total,10-19,2326,
2021-05-20,total,20-29,2121,
2021-05-20,total,30-39,2205,
2021-05-20,total,40-49,1883,
2021-05-20,total,50-59,1328,
2021-05-20,total,60-69,803,
2021-05-20,total,70-79,362,
2021-05-20,total,80-89,194,
2021-05-20,total,90+,87,
2021-05-20,total,total,12550,
2021-05-21,female,00-09,572,
2021-05-21,female,10-19,1208,
2021-05-21,female,20-29,1170,
2021-05-21,female,30-39,1110,
2021-05-21,female,40-49,989,
2021-05-21,female,50-59,722,
2021-05-21,female,60-69,464,
2021-05-21,female,70-79,193,
2021-05-21,female,80-89,107,
2021-05-21,female,90+,64,
2021-05-21,female,total,6600,
2021-05-21,male,00-09,606,
2021-05-21,male,10-19,1150,
2021-05-21,male,20-29,977,
2021-05-21,male,30-39,886,
2021-05-21,male,40-49,869,
2021-05-21,male,50-59,660,
2021-05-21,male,60-69,362,
2021-05-21,male,70-79,181,
2021-05-21,male,80-89,70,
2021-05-21,male,90+,19,
2021-05-21,male,total,5783,
2021-05-21,total,00-09,1215,
2021-05-21,total,10-19,2394,
2021-05-21,total,20-29,2158,
2021-05-21,total,30-39,2007,
2021-05-21,total,40-49,1868,
2021-05-21,total,50-59,1386,
2021-05-21,total,60-69,834,
2021-05-21,total,70-79,375,
2021-05-21,total,80-89,178,
2021-05-21,total,90+,83,
2021-05-21,total,total,12507,
2021-05-22,female,00-09,334,
2021-05-22,female,10-19,704,
2021-05-22,female,20-29,677,
2021-05-22,female,30-39,710,
2021-05-22,female,40-49,668,
2021-05-22,female,50-59,477,
2021-05-22,female,60-69,265,
2021-05-22,female,70-79,139,
2021-05-22,female,80-89,66,
2021-05-22,female,90+,32,
2021-05-22,female,total,4073,
2021-05-22,male,00-09,339,
2021-05-22,male,10-19,672,
2021-05-22,male,20-29,619,
2021-05-22,male,30-39,614,
2021-05-22,male,40-49,550,
2021-05-22,male,50-59,438,
2021-05-22,male,60-69,228,
2021-05-22,male,70-79,111,
2021-05-22,male,80-89,44,
2021-05-22,male,90+,14,
2021-05-22,male,total,3629,
2021-05-22,total,00-09,702,
2021-05-22,total,10-19,1410,
2021-05-22,total,20-29,1301,
2021-05-22,total,30-39,1333,
2021-05-22,total,40-49,1224,
2021-05-22,total,50-59,916,
2021-05-22,total,60-69,496,
2021-05-22,total,70-79,250,
