Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
Sarajevo,05/16/2020,56.6,73.6,64.5,52.2,61.54,,6.7,,238.75,,0.0,0.0,,11.5,52.0,1018.0,"Fog, Sky Coverage Decreasing",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,Partially cloudy
Sarajevo,05/17/2020,57.5,79.7,67.1,52.0,56.74,,11.2,34.4,245.77,,0.0,4.17,,11.3,64.8,1016.4,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,Partially cloudy
Sarajevo,05/18/2020,56.6,70.9,63.0,54.6,70.38,,4.5,,263.23,,0.0,4.17,0.0,9.5,68.8,1019.2,"Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,Partially cloudy
Sarajevo,05/19/2020,59.3,74.3,64.1,59.3,81.43,,6.7,,233.64,,0.2,8.33,0.0,7.7,63.4,1014.9,"Mist, Rain, Thunderstorm, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,"Rain, Partially cloudy"
Sarajevo,05/20/2020,52.8,60.8,58.1,54.7,89.89,,8.9,,235.67,,0.96,16.67,0.79,7.7,65.9,1009.7,"Thunderstorm, Rain, Fog, Rain Showers, Heavy Rain, Light Rain",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,"Rain, Partially cloudy"
Sarajevo,05/21/2020,47.4,61.4,54.2,41.6,62.83,,9.0,,186.13,45.9,1.51,8.33,0.79,10.4,44.9,1016.5,"Mist, Rain, Fog, Sky Coverage Decreasing",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,"Rain, Partially cloudy"
Sarajevo,05/22/2020,39.3,70.0,55.1,37.5,48.8,,31.4,,198.58,36.8,0.0,0.0,,11.6,18.2,1022.5,Sky Coverage Decreasing,43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,Clear
Sarajevo,05/23/2020,44.9,77.2,60.7,47.0,54.05,,6.7,,202.29,42.0,0.0,0.0,,12.0,36.1,1022.4,,43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,Partially cloudy
Sarajevo,05/24/2020,48.4,59.1,54.8,47.1,76.82,,6.8,,212.96,,0.16,4.17,,11.1,56.5,1024.1,"Mist, Light Drizzle, Rain, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,"Rain, Partially cloudy"
Sarajevo,05/25/2020,41.1,64.6,51.9,41.8,65.89,,11.2,,193.83,38.4,0.08,12.5,0.0,11.0,39.9,1025.4,"Mist, Rain, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",43.8595,18.4358,"Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina","Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina",,"Rain, Partially cloudy"
