Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
Minsk,05/16/2021,45.8,70.1,59.0,51.1,78.05,,14.5,17.9,165.04,46.4,0.04,4.17,,5.1,46.2,1009.2,"Mist, Fog, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,05/17/2021,55.4,66.2,58.8,54.4,86.09,,10.1,15.7,96.74,,0.0,4.17,,5.9,47.1,1005.4,"Rain Showers, Light Rain, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Partially cloudy
Minsk,05/18/2021,55.4,64.4,58.6,56.1,91.91,,14.5,22.4,153.08,,0.04,4.17,,4.7,81.9,1000.4,"Mist, Light Drizzle, Fog, Rain Showers, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Overcast"
Minsk,05/19/2021,50.7,55.4,52.9,51.2,93.87,,14.5,17.9,317.58,,0.04,4.17,,5.1,92.7,1002.1,"Mist, Fog, Rain Showers, Light Rain, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Overcast"
Minsk,05/20/2021,47.3,51.8,49.4,46.1,88.49,,23.5,33.6,324.17,39.4,0.24,4.17,,6.1,92.1,1004.3,"Rain Showers, Light Rain, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Overcast"
Minsk,05/21/2021,44.3,59.9,51.8,41.8,70.99,,20.1,26.8,267.75,39.8,0.08,4.17,,7.0,23.4,1010.3,"Sky Coverage Decreasing, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Rain
Minsk,05/22/2021,45.5,65.3,55.5,47.9,76.5,,13.4,20.1,183.38,40.9,0.02,4.17,,7.0,48.3,1009.1,"Rain Showers, Light Rain, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,05/23/2021,48.2,61.7,54.1,47.6,80.18,,17.9,31.9,232.58,45.0,0.2,8.33,,6.6,83.5,1009.0,"Thunderstorm Without Precipitation, Rain Showers, Light Rain, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Overcast"
Minsk,05/24/2021,40.1,64.6,54.2,43.9,71.57,,15.7,26.8,251.21,40.1,0.02,4.17,,6.3,35.4,1019.3,"Mist, Fog, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,05/25/2021,43.4,68.9,58.6,46.8,66.2,,19.0,23.2,119.5,42.3,0.0,0.0,,7.2,29.1,1019.4,Rain Showers,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Partially cloudy
Minsk,05/26/2021,47.3,64.4,58.5,47.0,67.63,,15.7,29.0,196.17,,0.08,4.17,,7.0,56.5,1015.2,"Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,05/27/2021,44.2,71.6,59.4,46.2,65.02,,17.9,22.4,197.63,43.2,0.0,0.0,,7.1,18.2,1014.9,Sky Coverage Increasing,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,05/28/2021,51.8,68.0,60.3,46.3,61.78,,12.3,15.7,322.79,,0.0,0.0,,6.7,21.5,1014.7,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,05/29/2021,51.6,65.3,57.7,47.8,70.66,,19.0,24.6,176.08,,0.01,4.17,,7.0,37.4,1013.5,"Rain Showers, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,05/30/2021,48.2,60.8,54.4,42.6,66.9,,19.0,26.8,51.54,43.4,0.03,4.17,,7.4,37.6,1017.5,Rain Showers,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,05/31/2021,39.2,56.5,50.8,35.8,58.2,,15.7,20.1,56.54,40.8,0.0,0.0,,7.3,23.2,1020.1,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,06/01/2021,33.8,61.7,50.9,35.5,59.55,,8.9,17.9,123.2,31.9,0.0,0.0,,7.1,6.1,1020.0,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,06/02/2021,43.2,68.0,58.1,39.1,51.28,,19.0,24.6,81.71,41.9,0.0,0.0,,7.5,5.0,1023.4,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,06/03/2021,46.5,70.9,60.6,43.9,55.93,,17.9,22.4,84.61,46.2,0.0,0.0,,7.6,13.1,1024.7,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,06/04/2021,43.7,69.8,59.3,43.6,60.19,,15.7,44.7,168.79,40.9,0.0,0.0,,7.0,19.8,1023.6,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,06/05/2021,46.2,74.6,63.1,46.6,59.49,,12.3,15.7,213.58,44.1,0.0,0.0,,7.2,14.1,1018.3,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,06/06/2021,50.9,76.1,65.1,48.7,58.19,,20.1,22.4,266.33,,0.0,0.0,,7.0,21.7,1014.8,,53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Clear
Minsk,06/07/2021,54.8,76.1,63.6,53.7,71.97,,19.0,26.8,257.58,,0.0,0.0,,7.0,34.9,1014.0,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Partially cloudy
Minsk,06/08/2021,50.9,77.2,65.5,53.5,68.59,,17.9,20.1,272.25,,0.08,4.17,,6.9,31.6,1013.8,"Fog, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,06/09/2021,58.1,71.6,64.6,56.0,74.33,,16.8,24.6,295.25,,0.2,4.17,,6.9,50.0,1013.0,"Thunderstorm, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Partially cloudy"
Minsk,06/10/2021,51.8,75.2,64.0,53.9,72.34,,12.3,26.8,182.29,,0.0,0.0,,7.0,38.5,1013.1,"Mist, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Partially cloudy
Minsk,06/11/2021,51.8,74.3,64.2,52.6,69.1,,11.2,17.9,144.67,,0.0,0.0,,7.1,27.0,1012.7,"Mist, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Partially cloudy
Minsk,06/12/2021,50.9,76.1,64.5,54.1,71.49,,16.8,26.8,207.55,,0.0,0.0,,7.3,30.6,1009.3,"Rain Showers, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,Partially cloudy
Minsk,06/13/2021,54.5,62.6,58.4,55.2,89.35,,16.8,26.8,296.58,,0.39,4.17,,5.6,78.9,1005.1,"Rain Showers, Light Rain, Sky Coverage Increasing",53.9037,27.5655,"Мінск, Беларусь","Мінск, Беларусь",,"Rain, Overcast"
