Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
Skopje,05/16/2021,44.5,76.5,61.1,46.8,63.97,,9.3,,142.22,48.1,0.03,4.17,,7.7,37.5,1009.7,Fog,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,"Rain, Partially cloudy"
Skopje,05/17/2021,50.4,76.5,64.5,50.3,62.67,,7.5,,160.33,,0.0,0.0,,7.1,60.9,1008.1,"Light Drizzle, Light Rain",41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Partially cloudy
Skopje,05/18/2021,52.7,76.8,64.7,46.0,55.75,,10.2,31.3,230.79,,0.04,8.33,,6.8,31.1,1011.0,"Light Drizzle, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,"Rain, Partially cloudy"
Skopje,05/19/2021,44.6,81.8,63.1,41.2,50.11,79.8,11.0,,174.87,,0.0,0.0,,7.3,27.9,1011.1,,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Partially cloudy
Skopje,05/20/2021,50.9,68.9,59.2,47.3,66.62,,15.8,29.1,161.88,,0.43,16.67,,7.4,77.1,1009.8,"Light Drizzle, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,"Rain, Overcast"
Skopje,05/21/2021,50.1,69.7,59.3,44.3,60.43,,15.5,25.3,190.33,,0.13,8.33,,7.0,50.6,1017.7,"Light Rain, Sky Coverage Increasing",41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,"Rain, Partially cloudy"
Skopje,05/22/2021,41.1,78.4,60.7,46.0,63.32,,6.9,,151.78,41.8,0.0,0.0,,7.0,12.2,1018.3,,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Clear
Skopje,05/23/2021,48.5,85.8,67.5,50.1,58.2,83.7,5.9,,161.39,,0.0,0.0,,6.9,10.3,1017.2,,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Clear
Skopje,05/24/2021,55.5,87.3,72.7,54.9,56.94,85.7,4.7,,197.14,,0.0,0.0,,7.1,8.1,1019.7,,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Clear
Skopje,05/25/2021,60.9,89.4,75.2,56.7,55.33,87.9,11.5,,163.75,,0.0,0.0,,7.1,15.4,1016.7,,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Clear
Skopje,05/26/2021,57.2,81.9,70.1,53.5,58.14,81.1,14.7,19.7,183.33,,0.01,4.17,,7.2,16.3,1015.9,,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Rain
Skopje,05/27/2021,58.7,83.6,70.1,56.2,63.79,83.0,11.5,,138.92,,0.04,4.17,,7.1,44.9,1012.2,"Lightning Without Thunder, Thunderstorm, Rain, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing",41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,"Rain, Partially cloudy"
Skopje,05/28/2021,54.5,69.4,62.5,52.1,70.58,,22.7,34.4,164.33,,0.36,8.33,,6.8,44.6,1015.2,"Lightning Without Thunder, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing",41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,"Rain, Partially cloudy"
Skopje,05/29/2021,46.4,74.8,62.6,46.2,59.59,,14.4,,120.87,45.4,0.0,0.0,,7.5,34.5,1017.1,,41.9947,21.4303,"Скопје, Северна Македонија","Скопје, Северна Македонија",,Partially cloudy
