Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
Monaco,05/16/2021,59.1,72.8,64.0,54.6,71.65,,23.3,33.4,232.96,,0.02,8.33,,14.7,85.2,1007.2,"Rain, Light Rain, Sky Coverage Increasing",43.7329,7.41754,Monaco,Monaco,,"Rain, Overcast"
Monaco,05/17/2021,58.8,74.4,65.8,45.6,50.03,,18.3,29.8,181.58,,0.0,0.0,,19.6,24.9,1007.7,Sky Coverage Increasing,43.7329,7.41754,Monaco,Monaco,,Clear
Monaco,05/18/2021,54.8,71.4,62.8,50.5,65.07,,17.2,35.2,143.88,,0.0,0.0,,15.5,44.4,1012.9,,43.7329,7.41754,Monaco,Monaco,,Partially cloudy
Monaco,05/19/2021,54.9,69.5,64.1,47.8,55.71,,19.1,28.9,190.25,,0.0,0.0,,15.5,33.1,1012.6,"Rain, Thunderstorm, Light Rain",43.7329,7.41754,Monaco,Monaco,,Partially cloudy
Monaco,05/20/2021,56.3,68.4,63.5,45.6,52.82,,9.8,16.2,237.42,,0.01,4.17,,19.7,34.2,1018.2,,43.7329,7.41754,Monaco,Monaco,,"Rain, Partially cloudy"
Monaco,05/21/2021,57.5,65.3,62.0,51.7,70.17,,14.5,21.4,240.25,,0.03,8.33,,15.7,76.5,1017.9,"Rain, Light Rain, Sky Coverage Decreasing",43.7329,7.41754,Monaco,Monaco,,"Rain, Overcast"
Monaco,05/22/2021,59.9,64.8,62.3,57.5,84.49,,9.7,16.0,183.13,,0.02,8.33,,13.2,89.6,1012.9,"Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",43.7329,7.41754,Monaco,Monaco,,"Rain, Overcast"
Monaco,05/23/2021,58.5,73.5,63.9,54.8,74.07,,22.1,31.2,190.79,,0.0,0.0,,15.3,85.3,1014.6,,43.7329,7.41754,Monaco,Monaco,,Overcast
Monaco,05/24/2021,55.5,66.0,60.9,56.3,85.04,,14.1,21.8,161.29,,0.59,41.67,,10.9,75.6,1015.5,"Rain, Light Drizzle/Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",43.7329,7.41754,Monaco,Monaco,,"Rain, Overcast"
Monaco,05/25/2021,52.2,73.9,63.0,51.1,67.6,,20.0,35.4,193.42,,0.0,0.0,,17.7,9.9,1017.0,,43.7329,7.41754,Monaco,Monaco,,Clear
