Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
Pristina,05/16/2020,60.8,77.0,68.7,50.4,54.12,,17.2,,250.05,,0.0,0.0,,6.1,4.9,1019.3,Smoke Or Haze,42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,Clear
Pristina,05/17/2020,53.6,87.8,70.2,52.1,58.25,84.5,11.4,,201.32,,0.0,0.0,,5.8,14.8,1017.5,"Mist, Smoke Or Haze",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,Clear
Pristina,05/18/2020,60.6,78.8,68.6,56.3,65.86,,16.6,24.6,184.5,,0.0,0.0,,6.1,25.6,1019.9,"Mist, Smoke Or Haze",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,Partially cloudy
Pristina,05/19/2020,60.8,82.4,70.2,57.5,65.41,82.5,17.2,26.8,158.65,,0.71,4.17,,6.0,29.7,1015.2,"Lightning Without Thunder, Thunderstorm, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Coverage Decreasing, Smoke Or Haze",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/20/2020,58.9,75.2,64.5,57.4,78.17,,20.8,29.1,217.13,,1.02,16.67,,5.4,58.8,1008.3,"Lightning Without Thunder, Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/21/2020,48.1,59.0,53.7,46.9,77.59,,17.2,26.8,193.64,45.6,0.24,12.5,,5.4,69.5,1014.1,"Thunderstorm, Rain, Fog, Light Rain, Sky Coverage Increasing",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/22/2020,37.8,66.2,54.3,36.8,55.66,,9.2,,135.94,44.2,0.0,0.0,,5.6,29.7,1021.7,"Mist, Fog",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,Partially cloudy
Pristina,05/23/2020,39.2,68.0,52.6,40.7,65.29,,5.8,,128.5,37.1,0.09,8.33,,6.3,36.6,1024.7,"Fog, Light Rain",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/24/2020,46.4,66.2,53.5,46.1,76.7,,27.7,26.8,137.89,,0.27,8.33,,5.6,42.9,1024.3,"Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/25/2020,42.9,64.4,54.7,40.8,64.0,,12.8,,149.6,41.3,0.05,8.33,,5.0,50.0,1024.2,"Mist, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/26/2020,47.9,56.8,51.3,41.7,70.22,,17.2,,207.24,44.1,0.49,16.67,,6.2,57.5,1022.5,"Light Snow, Rain, Light Rain And Snow, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/27/2020,48.0,62.0,53.0,42.7,68.89,,17.2,,302.13,44.6,0.33,12.5,,6.1,59.6,1023.0,"Rain, Fog, Rain Showers, Light Rain, Sky Coverage Increasing",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/28/2020,48.2,60.2,53.5,43.1,67.91,,14.2,,187.38,46.3,0.39,16.67,,6.2,63.2,1020.4,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/29/2020,48.3,60.8,54.1,42.6,66.08,,13.9,,267.47,45.8,0.21,12.5,,6.3,55.9,1018.0,"Precipitation In Vicinity, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged, Snow",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/30/2020,44.6,64.4,54.2,44.7,71.68,,10.3,24.6,216.33,49.4,0.29,12.5,,6.1,72.1,1016.5,"Rain, Fog, Rain Showers, Light Rain",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,05/31/2020,49.7,55.4,53.0,45.7,76.58,,10.3,,185.0,48.2,0.12,8.33,,5.6,76.0,1015.0,"Mist, Rain, Light Rain, Sky Coverage Increasing",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Overcast"
Pristina,06/01/2020,48.1,62.1,54.4,43.2,67.34,,12.2,,252.68,46.2,0.01,4.17,,6.2,64.5,1014.5,"Light Drizzle, Fog, Light Rain, Sky Coverage Increasing",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
Pristina,06/02/2020,42.8,60.8,52.3,44.8,76.12,,15.0,29.1,142.53,,0.15,12.5,,5.9,58.0,1012.4,"Mist, Rain, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",42.6718,21.1624,"Prishtinë, Kosovë","Prishtinë, Kosovë",,"Rain, Partially cloudy"
