Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
Reykjavik,05/16/2021,32.6,47.8,40.7,20.6,45.62,,15.6,,166.17,25.7,0.02,8.33,,14.5,15.6,1016.6,,64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,Rain
Reykjavik,05/17/2021,37.6,46.2,42.6,24.8,49.56,,12.9,,125.0,31.3,0.0,4.17,,12.8,31.3,1017.9,Precipitation In Vicinity,64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,Partially cloudy
Reykjavik,05/18/2021,39.2,46.4,43.1,26.7,52.59,,9.3,,171.5,33.3,0.02,8.33,,13.7,43.6,1021.3,"Precipitation In Vicinity, Sky Coverage Increasing",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/19/2021,37.5,45.7,41.3,31.8,69.25,,10.5,,117.04,32.2,0.24,25.0,,9.8,48.3,1024.2,"Precipitation In Vicinity, Rain, Rain Showers",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/20/2021,35.2,46.2,41.8,33.7,73.36,,8.0,,210.71,31.1,0.41,20.83,,6.3,40.4,1020.3,"Mist, Precipitation In Vicinity, Fog, Rain Showers, Light Rain, Sky Coverage Increasing, Smoke Or Haze, Snow",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/21/2021,37.7,48.5,43.9,29.4,58.91,,19.7,,240.5,35.7,0.02,16.67,,9.5,14.0,1014.5,"Sky Coverage Increasing, Smoke Or Haze",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,Rain
Reykjavik,05/22/2021,35.4,47.7,41.4,27.4,58.36,,16.8,20.8,104.71,29.0,0.07,29.17,,11.6,37.7,1004.6,"Precipitation In Vicinity, Rain Showers, Light Rain, Smoke Or Haze",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/23/2021,39.3,50.1,45.1,32.1,60.9,,13.9,179.0,116.75,36.5,0.13,33.33,,9.5,43.5,1004.6,"Precipitation In Vicinity, Rain Showers, Sky Coverage Increasing",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/24/2021,40.8,50.2,44.9,36.2,71.78,,11.8,,108.42,36.4,0.59,33.33,,10.3,55.1,1014.6,"Snow And Rain Showers, Precipitation In Vicinity, Rain Showers, Light Rain",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/25/2021,40.5,52.4,47.0,34.6,62.7,,21.9,40.3,123.83,35.3,0.01,8.33,,11.3,28.8,1022.7,,64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/26/2021,45.9,53.4,49.2,38.1,65.75,,22.1,40.3,131.58,38.9,0.02,16.67,,7.4,55.9,1024.2,"Light Drizzle, Precipitation In Vicinity, Sky Coverage Increasing",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/27/2021,42.7,53.6,48.0,35.2,61.68,,18.9,36.9,152.29,36.1,0.02,20.83,,7.1,35.4,1019.0,Smoke Or Haze,64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/28/2021,46.3,57.2,50.2,41.0,71.31,,33.9,59.9,106.79,38.3,0.48,41.67,,5.0,68.4,1007.7,"Drizzle, Mist, Precipitation In Vicinity, Light Drizzle, Rain, Heavy Drizzle/Rain, Duststorm, Light Rain, Smoke Or Haze",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/29/2021,44.5,51.8,47.7,40.0,74.79,,39.1,55.3,153.13,34.9,0.75,33.33,,6.3,67.5,1009.4,"Precipitation In Vicinity, Heavy Drizzle/Rain, Rain, Light Drizzle/Rain, Light Rain, Sky Coverage Decreasing, Smoke Or Haze",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/30/2021,44.4,49.1,47.4,41.8,81.16,,30.0,42.5,152.54,36.7,1.32,33.33,,6.0,63.3,1004.0,"Precipitation In Vicinity, Rain, Heavy Drizzle/Rain, Light Drizzle/Rain, Light Rain",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,05/31/2021,41.1,50.7,46.7,38.2,72.61,,20.4,28.9,153.33,36.2,0.26,54.17,,8.1,56.4,1006.2,"Precipitation In Vicinity, Rain Showers",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,06/01/2021,42.4,50.0,46.4,37.6,71.33,,20.8,,160.79,35.9,0.26,20.83,,9.4,63.4,1000.8,"Precipitation In Vicinity, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,06/02/2021,42.4,51.4,46.0,37.0,71.3,,13.9,,191.58,35.5,0.1,25.0,,9.1,60.6,1007.7,"Precipitation In Vicinity, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,06/03/2021,41.1,51.6,47.1,38.6,72.41,,24.5,40.3,109.29,38.0,0.02,8.33,,10.0,53.3,1011.3,"Precipitation In Vicinity, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,06/04/2021,48.0,51.9,50.2,44.6,81.18,,19.2,40.3,124.04,43.0,0.1,25.0,,6.9,65.2,1007.4,"Drizzle, Light Drizzle, Precipitation In Vicinity, Light Drizzle/Rain, Light Rain, Sky Coverage Increasing",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,06/05/2021,46.3,52.3,49.6,43.3,79.28,,18.6,33.3,116.75,42.9,0.09,25.0,,7.7,66.9,1010.5,"Mist, Light Drizzle, Precipitation In Vicinity, Light Drizzle/Rain, Light Rain",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
Reykjavik,06/06/2021,46.2,51.6,49.3,41.6,75.13,,14.0,,94.5,41.7,0.17,25.0,,8.5,63.7,1006.2,"Precipitation In Vicinity, Light Drizzle, Rain, Light Drizzle/Rain, Rain Showers, Light Rain, Sky Coverage Increasing",64.1459,-21.9396,"Reykjavíkurborg, Ísland","Reykjavíkurborg, Ísland",,"Rain, Partially cloudy"
